invoice_id,invoice_number,external_invoice_ref,customer_id,contract_id,order_id,billing_region_id,issued_by_employee_id,invoice_date,due_date,invoice_status,subtotal_amount,tax_amount,refund_amount,paid_amount,paid_date,currency,payment_terms
10432,INV-2026-010432,AR-2026-849522,25,3635,5166,2,110,2026-01-28,2026-02-27,Paid,20884.96,2715.05,0.00,22138.06,2026-02-17,GBP,Net 30
10433,INV-2026-010433,AR-2026-460486,313,2529,6645,3,174,2026-01-08,2026-01-23,Paid,13544.47,677.22,0.00,14357.14,2026-01-10,GBP,Net 15
10434,INV-2023-010434,AR-2023-450463,2335,1938,14320,1,191,2023-04-25,2023-05-10,Paid,8925.47,446.27,0.00,9461.00,2023-06-27,CAD,Net 30
10435,INV-2023-010435,AR-2023-102544,676,89,8948,1,119,2023-09-21,2023-10-06,Overdue,6809.63,885.25,2405.41,0.00,,USD,Net 45
10436,INV-2024-010436,AR-2024-720304,1721,3323,4177,8,22,2024-02-24,2024-03-25,Paid,1023.94,71.68,109.89,975.48,2024-04-07,USD,Net 15
10437,INV-2026-010437,AR-2026-493318,1330,591,24338,7,90,2026-01-31,2026-03-02,Paid,783.83,101.90,0.00,830.86,2026-02-03,CAD,Net 30
10438,INV-2024-010438,AR-2024-642448,1370,721,,7,154,2024-01-10,2024-02-09,Partially Paid,1219.14,85.34,0.00,105.25,2024-02-08,USD,Net 15
10439,INV-2023-010439,AR-2023-642560,967,864,20593,5,178,2023-09-12,2023-11-11,Paid,3661.30,475.97,0.00,3880.98,2023-11-02,usd,Net 15
10440,INV-2025-010440,AR-2025-603755,517,3556,6411,10,199,2025-10-05,2025-11-04,Paid,9899.06,1286.88,0.00,10493.01,2025-10-29,USD,Net 15
10441,INV-2024-010441,AR-2024-404535,1007,1132,7828,4,255,2024-11-14,2024-12-14,Paid,2774.69,360.71,0.00,2941.18,2025-01-11,CAD,Net 60
10442,INV-2023-010442,AR-2023-461743,2002,631,20936,7,153,2023-02-28,2023-04-29,Open,3142.09,157.10,0.00,0.00,,GBP,Net 15
10443,INV-2026-010443,AR-2026-246318,849,554,10770,10,255,2026-02-26,2026-03-28,Paid,11482.02,803.74,0.00,12170.94,2026-03-01,GBP,net 30 
10444,INV-2023-010444,AR-2023-484703,1770,609,9769,7,123,2023-11-05,2023-12-05,Paid,2504.45,125.22,0.00,2654.72,2023-12-28,USD,Net 45
10445,INV-2025-010445,AR-2025-735163,1140,2188,1405,6,253,2025-11-18,2025-12-18,Paid,13382.25,669.11,0.00,14185.19,2026-01-10,CAD,Net 60
10446,INV-2023-010446,AR-2023-288658,162,3463,15525,6,289,2023-05-17,2023-06-16,Partially Paid,10999.16,549.96,0.00,7411.43,2023-06-05,USD,Net 45
10447,INV-2026-010447,AR-2026-704311,863,3207,8938,2,147,2026-03-09,2026-04-08,Paid,5883.42,764.84,0.00,6236.42,2026-04-05,EUR,Net 45
10448,INV-2025-010448,AR-2025-255396,2498,1432,24252,2,278,2025-01-23,2025-03-24,Paid,7534.77,0.00,0.00,7986.86,2025-02-20,EUR,Net 45
10449,INV-2025-010449,AR-2025-693425,1014,854,17332,10,234,2025-12-30,2026-01-29,Paid,5860.24,0.00,0.00,6211.86,2026-02-08,USD,Net 60
10450,INV-2026-010450,AR-2026-866030,806,964,6577,9,79,2026-01-31,2026-03-02,Paid,9682.08,484.10,0.00,10263.00,2026-03-21,EUR,Net 45
10451,INV-2025-010451,AR-2025-954908,141,3260,20869,3,164,2025-06-23,2025-07-23,Paid,5045.29,0.00,0.00,5348.00,2025-08-30,USD,net 30 
10452,INV-2024-010452,AR-2024-969493,1137,1052,16901,8,156,2024-09-17,2024-10-17,Open,7914.64,395.73,0.00,0.00,,USD,Net 60
10453,INV-2026-010453,AR-2026-968445,2230,758,22497,7,196,2026-02-01,2026-03-18,Paid,1112.35,77.86,0.00,1179.09,2026-03-01,USD,net 30 
10454,INV-2026-010454,AR-2026-658747,1152,6,16720,11,81,2026-07-08,2026-09-06,Paid,17780.42,889.02,0.00,18847.24,2026-08-23,USD,Net 15
10455,INV-2025-010455,AR-2025-111767,674,870,10115,4,82,2025-03-26,2025-04-25,Open,8185.23,572.97,0.00,0.00,,USD,Net 15
10456,INV-2025-010456,AR-2025-407495,1590,2647,2814,1,285,2025-04-24,2025-05-24,Paid,17070.94,2219.22,2781.81,15313.39,2025-05-19,USD,Net 15
10457,INV-2023-010457,AR-2023-224967,550,2123,,4,259,2023-01-31,2023-04-01,Paid,347.64,24.34,70.89,297.61,2023-03-07,USD,Net 45
10458,INV-2023-010458,AR-2023-192123,1079,160,9132,4,295,2023-12-06,2023-12-21,Paid,976.08,126.89,0.00,1034.64,2024-01-09,USD,Net 15
10459,INV-2023-010459,AR-2023-900625,1908,3078,20310,11,209,2023-03-18,2023-05-17,Paid,11760.65,1528.88,0.00,12466.29,2023-05-09,GBP,Net 60
10460,INV-2024-010460,AR-2024-283019,1856,3248,1469,5,173,2024-01-05,2024-02-04,Paid,22652.07,2944.77,0.00,24011.19,2024-03-07,USD,Net 60
10461,INV-2023-010461,AR-2023-804874,374,3287,7679,1,69,2023-08-11,2023-10-10,Paid,1983.55,138.85,0.00,2102.56,2023-09-09,USD,Net 45
10462,INV-2023-010462,AR-2023-951586,385,2211,14808,8,102,2023-02-16,2023-04-02,Paid,8360.61,585.24,0.00,8862.24,2023-04-03,USD,Net 60
10463,INV-2023-010463,AR-2023-377037,662,3079,13065,5,243,2023-10-17,2023-12-01,Partially Paid,14486.38,1014.05,0.00,7112.89,2023-11-17,EUR,Net 60
10464,INV-2024-010464,AR-2024-965279,1566,257,15554,9,296,2024-03-02,2024-04-16,Open,14879.60,0.00,0.00,0.00,,USD,Net 60
10465,INV-2025-010465,AR-2026-746336,693,837,21654,8,10,2025-02-23,2025-03-25,Overdue,12846.23,899.24,0.00,0.00,,usd,Net 45
10466,INV-2023-010466,AR-2023-404501,1272,2380,,1,61,2023-12-01,2023-12-16,Paid,26971.51,1888.01,0.00,28589.81,2023-12-20,USD,Net 60
10467,INV-2023-010467,AR-2023-745382,1646,3191,,8,255,2023-04-21,2023-05-06,paid ,16498.54,2144.81,6475.99,0.00,2023-04-29,GBP,Net 45
10468,INV-2025-010468,AR-2025-434393,1395,3651,3875,7,309,2025-01-20,2025-02-04,Overdue,2508.57,125.43,0.00,0.00,,USD,Net 15
10469,INV-2025-010469,AR-2025-333224,2059,2731,24901,3,112,2025-10-16,2025-11-30,Paid,20531.38,1026.57,0.00,21763.27,2025-12-11,EUR,Net 45
10470,INV-2023-010470,AR-2023-735685,2321,1349,8766,4,190,2023-11-09,2024-01-08,Paid,11312.20,0.00,0.00,11990.93,2023-12-26,CAD,Net 30
10471,INV-2026-010471,AR-2026-264165,97,3607,20621,7,248,2026-07-07,2026-08-21,Paid,554.43,0.00,0.00,587.69,2026-09-03,CAD,Net 30
10472,INV-2024-010472,AR-2024-494207,288,412,2538,6,210,2024-01-01,2024-02-15,Paid,5948.36,0.00,0.00,6305.27,2024-02-19,USD,Net 30
10473,INV-2024-010473,AR-2024-325423,1944,1851,12158,8,242,2024-11-18,2024-12-03,Partially Paid,6724.65,0.00,0.00,6138.78,2024-11-26,USD,Net 45
10474,INV-2024-010474,AR-2024-346127,1103,112,18120,1,245,2024-11-13,2025-01-12,Open,1721.15,86.06,0.00,0.00,,USD,Net 15
10475,INV-2023-010475,AR-2023-219370,2241,2738,22547,6,31,2023-12-03,2024-01-02,Open,3171.90,158.60,0.00,0.00,,USD,Net 30
10476,INV-2024-010476,AR-2024-256064,808,1322,,2,102,2024-01-19,2024-02-18,Paid,5306.34,265.32,0.00,5624.72,2024-03-18,USD,net 30 
10477,INV-2025-010477,AR-2025-929247,2421,396,9540,3,113,2025-11-09,2025-12-24,Paid,2310.45,115.52,0.00,2449.08,2026-01-12,USD,Net 15
10478,INV-2023-010478,AR-2023-883805,1133,2519,,1,204,2023-07-12,2023-09-10,Voided,3066.95,214.69,0.00,0.00,,USD,Net 60
10479,INV-2025-010479,AR-2025-241899,2381,3152,8457,6,14,2025-06-17,2025-08-01,Voided,10613.37,0.00,0.00,0.00,,CAD,Net 30
10480,INV-2023-010480,AR-2023-481987,2361,1486,15612,7,58,2023-03-12,2023-04-11,Open,3465.52,173.28,0.00,0.00,,USD,Net 15
10481,INV-2025-010481,AR-2025-616352,1603,1715,11083,9,259,2025-11-17,2025-12-17,Paid,47967.23,2398.36,0.00,50845.26,2026-01-20,USD,Net 30
10482,INV-2026-010482,AR-2026-487754,380,786,,3,67,2026-02-22,2026-04-23,Voided,6410.31,833.34,0.00,0.00,,USD,net 30 
10483,INV-2023-010483,AR-2023-203243,20,2623,4238,11,35,2023-07-01,2023-07-31,Paid,5990.62,299.53,0.00,6350.05,2023-08-27,GBP,Net 60
10484,INV-2023-010484,AR-2023-688055,1990,2705,21617,6,245,2023-08-05,2023-08-20,Open,3425.81,239.81,0.00,0.00,,CAD,Net 45
10485,INV-2025-010485,AR-2025-368819,2393,470,1315,7,93,2025-09-20,2025-10-20,Overdue,2073.55,0.00,0.00,0.00,,EUR,Net 30
10486,INV-2024-010486,AR-2024-595831,1622,653,3473,11,61,2024-12-31,2025-01-30,Open,1520.44,106.43,0.00,0.00,,CAD,Net 60
10487,INV-2026-010487,AR-2026-865178,133,3563,2854,7,153,2026-05-24,2026-06-23,Overdue,34323.96,0.00,0.00,0.00,,USD,net 30 
10488,INV-2023-010488,AR-2023-976895,552,335,6792,1,57,2023-03-12,2023-04-11,Paid,24104.34,3133.56,0.00,25550.60,2023-05-13,USD,Net 15
10489,INV-2025-010489,AR-2025-683216,1986,2426,,6,249,2025-11-22,2025-12-07,paid ,6808.27,340.41,0.00,0.00,2026-01-16,USD,Net 30
10490,INV-2023-010490,AR-2023-731695,2282,2129,5780,8,165,2023-04-12,2023-05-12,Paid,2084.44,0.00,0.00,2209.51,2023-05-30,USD,Net 45
10491,INV-2023-010491,AR-2023-151949,906,632,21695,7,10,2023-08-04,2023-09-18,Open,5334.66,693.51,0.00,0.00,,USD,Net 60
10492,INV-2023-010492,AR-2023-188016,65,3263,,4,76,2023-08-08,2023-08-23,Open,2183.65,283.87,0.00,0.00,,USD,Net 60
10493,INV-2024-010493,AR-2024-372592,2092,1358,3297,11,44,2024-12-10,2025-01-09,Paid,7919.85,1029.58,0.00,8395.04,2025-01-12,CAD,Net 45
10494,INV-2025-010494,AR-2025-804776,2058,2106,24226,6,203,2025-07-08,2025-09-06,Paid,16015.23,800.76,0.00,16976.15,2025-08-28,USD,Net 45
10495,INV-2023-010495,AR-2023-711836,497,1499,21212,10,93,2023-10-21,2023-11-05,Paid,913.27,63.93,0.00,968.06,2023-12-14,USD,Net 15
10496,INV-2026-010496,AR-2026-349743,265,1960,,11,223,2026-01-15,2026-03-01,Paid,19293.73,964.69,0.00,20451.36,2026-01-30,USD,Net 15
10497,INV-2026-010497,AR-2026-599956,47,3058,19569,3,79,2026-05-24,2026-06-23,Paid,7783.52,389.18,0.00,8250.53,2026-05-28,USD,Net 30
10498,INV-2023-010498,AR-2023-706559,1365,3547,7867,4,281,2023-04-11,2023-05-11,Partially Paid,2742.53,356.53,0.00,1819.26,2023-05-16,usd,Net 30
10499,INV-2026-010499,AR-2026-512630,1512,3412,,8,64,2026-03-23,2026-05-22,Paid,6419.25,0.00,0.00,6804.41,2026-04-06,USD,Net 15
10500,INV-2023-010500,AR-2023-535804,2072,2075,21290,11,254,2023-06-26,2023-07-11,Overdue,16005.75,800.29,0.00,0.00,,USD,Net 30
10501,INV-2024-010501,AR-2024-952974,1744,2891,21909,2,1,2024-05-30,2024-07-29,Paid,25238.80,1766.72,0.00,26753.12,2024-06-15,USD,Net 45
10502,INV-2024-010502,AR-2024-647422,1606,952,,3,103,2024-10-06,2024-12-05,Paid,28349.66,1417.48,0.00,30050.64,2024-10-08,USD,Net 45
10503,INV-2024-010503,AR-2024-767877,360,1676,20954,1,289,2024-06-05,2024-07-05,Voided,4544.19,318.09,1641.28,0.00,,USD,Net 45
10504,INV-2026-010504,AR-2026-115996,2474,1348,2728,5,42,2026-01-08,2026-02-22,Paid,7358.47,0.00,0.00,7799.98,2026-03-02,CAD,Net 30
10505,INV-2025-010505,AR-2025-605166,436,296,15814,3,222,2025-12-27,2026-01-26,Paid,24319.40,3161.52,0.00,25778.57,2026-01-27,USD,Net 60
10506,INV-2023-010506,AR-2023-553029,1850,1036,609,5,42,2023-06-06,2023-08-05,Paid,19332.33,2513.20,0.00,20492.27,2023-08-11,CAD,Net 15
10507,INV-2024-010507,AR-2024-785139,2101,2721,2185,4,93,2024-02-24,2024-04-09,Paid,10041.06,502.05,0.00,10643.52,2024-04-16,USD,Net 30
10508,INV-2023-010508,AR-2023-754032,537,3636,19478,5,108,2023-08-31,2023-10-30,Paid,1206.40,60.32,0.00,1278.79,2023-09-23,EUR,Net 45
10509,INV-2025-010509,AR-2025-480047,145,2751,26461,4,40,2025-04-05,2025-05-20,Open,2506.67,325.87,0.00,0.00,,USD,Net 15
10510,INV-2025-010510,AR-2025-892434,1615,96,17812,1,281,2025-09-17,2025-11-16,Paid,1969.68,98.48,0.00,2087.87,2025-10-09,CAD,Net 15
10511,INV-2023-010511,AR-2023-120700,1186,1441,10363,10,165,2023-09-17,2023-10-17,Paid,3445.24,0.00,0.00,3651.96,2023-10-11,USD,Net 45
10512,INV-2025-010512,AR-2025-787427,2408,1161,17123,8,152,2025-02-14,2025-03-31,Paid,19530.84,976.54,0.00,20702.69,2025-03-10,USD,net 30 
10513,INV-2026-010513,AR-2026-720770,2351,284,20221,4,45,2026-03-11,2026-03-26,Open,3280.35,164.02,0.00,0.00,,GBP,net 30 
10514,INV-2025-010514,AR-2025-413269,281,3046,2043,4,173,2025-03-04,2025-04-18,Paid,23101.65,3003.21,0.00,24487.75,2025-03-15,USD,Net 45
10515,INV-2025-010515,AR-2025-469090,479,2823,6649,9,255,2025-12-16,2026-01-15,Paid,2632.28,0.00,0.00,2790.22,2025-12-20,USD,Net 60
10516,INV-2025-010516,AR-2025-985765,783,3197,22128,6,113,2025-02-11,2025-03-13,Overdue,13553.07,948.71,0.00,0.00,,USD,Net 15
10517,INV-2025-010517,AR-2025-858227,175,3319,17681,4,139,2025-05-25,2025-07-24,Overdue,36863.37,0.00,0.00,0.00,,USD,Net 15
10518,INV-2024-010518,AR-2024-567033,69,1774,,3,226,2024-02-09,2024-03-10,Paid,23231.75,0.00,0.00,24625.65,2024-03-08,GBP,Net 45
10519,INV-2025-010519,AR-2025-896170,2365,234,12947,11,68,2025-08-08,2025-09-07,paid ,5881.66,0.00,0.00,0.00,2025-08-18,USD,net 30 
10520,INV-2024-010520,AR-2024-774423,543,402,9987,4,147,2024-03-17,2024-04-16,Paid,33595.58,2351.69,0.00,35611.32,2024-05-13,USD,Net 45
10521,INV-2026-010521,AR-2026-617841,320,116,,8,254,2026-04-26,2026-05-11,Paid,6739.39,471.76,0.00,7143.75,2026-07-03,CAD,net 30 
10522,INV-2025-010522,AR-2025-374625,1425,2007,24462,2,204,2025-08-26,2025-10-10,Paid,7190.90,503.36,1755.88,5866.47,2025-08-30,USD,Net 45
10523,INV-2023-010523,AR-2023-315252,992,2530,,8,190,2023-03-01,2023-03-31,Paid,2440.68,170.85,0.00,2587.12,2023-04-05,USD,Net 15
10524,INV-2023-010524,AR-2023-745879,301,239,6165,6,220,2023-06-23,2023-07-23,Overdue,2874.86,201.24,0.00,0.00,,USD,Net 45
10525,INV-2025-010525,AR-2025-934302,857,3449,12277,9,201,2025-10-24,2025-11-23,Overdue,32204.98,4186.65,0.00,0.00,,USD,Net 60
10526,INV-2023-010526,AR-2023-239283,1298,2623,,6,248,2023-03-06,2023-03-21,Partially Paid,4207.66,294.54,0.00,1475.56,2023-05-05,GBP,net 30 
10527,INV-2024-010527,AR-2024-425505,705,688,12974,3,61,2024-09-11,2024-10-11,Voided,6882.83,894.77,343.07,0.00,,USD,Net 60
10528,INV-2024-010528,AR-2024-264744,2225,3216,1897,6,107,2024-11-01,2024-11-16,Paid,5407.70,270.38,0.00,5732.16,2024-12-29,USD,Net 45
10529,INV-2025-010529,AR-2025-853471,2350,2001,8377,9,193,2025-06-14,2025-07-14,Paid,5657.95,282.90,0.00,5997.43,2025-06-18,USD,Net 60
10530,INV-2023-010530,AR-2023-999879,1285,3470,7399,2,64,2023-04-07,2023-04-22,Open,9433.72,1226.38,0.00,0.00,,usd,Net 45
10531,INV-2023-010531,AR-2023-796924,611,3062,,10,35,2023-05-26,2023-06-25,Overdue,4153.52,539.96,0.00,0.00,,USD,net 30 
10532,INV-2023-010532,AR-2023-704789,1092,1688,9773,1,140,2023-07-24,2023-09-07,Paid,767.07,38.35,0.00,813.10,2023-08-11,USD,net 30 
10533,INV-2023-010533,AR-2023-300467,240,755,22391,5,102,2023-04-18,2023-05-03,Overdue,3394.55,0.00,0.00,0.00,,USD,Net 45
10534,INV-2025-010534,AR-2025-399168,1588,2811,11584,9,82,2025-10-20,2025-11-04,Open,46185.77,2309.29,0.00,0.00,,USD,Net 60
10535,INV-2024-010535,AR-2024-154611,1801,2828,,11,204,2024-07-29,2024-08-28,Partially Paid,17077.80,853.89,0.00,8757.83,2024-09-28,USD,Net 15
10536,INV-2023-010536,AR-2023-334860,2436,256,16043,6,119,2023-03-10,2023-04-09,Paid,12723.74,0.00,0.00,13487.17,2023-05-11,USD,net 30 
10537,INV-2024-010537,AR-2024-519580,2295,1600,4279,10,289,2024-09-24,2024-11-23,Paid,15940.45,1115.83,0.00,16896.88,2024-11-13,EUR,Net 45
10538,INV-2025-010538,AR-2025-995525,870,47,16924,4,56,2025-03-18,2025-05-02,Overdue,12829.38,1667.82,0.00,0.00,,USD,Net 60
10539,INV-2025-010539,AR-2025-872648,2040,273,22972,2,110,2025-02-03,2025-03-05,Paid,10450.40,1358.55,0.00,11077.42,2025-02-17,GBP,Net 60
10540,INV-2024-010540,AR-2024-203556,945,1362,12400,11,269,2024-12-03,2024-12-18,Voided,6300.59,315.03,0.00,0.00,,CAD,Net 45
10541,INV-2025-010541,AR-2025-526497,1832,794,16922,4,290,2025-11-20,2025-12-05,Voided,9728.60,486.43,0.00,0.00,,usd,Net 60
10542,INV-2023-010542,AR-2023-557966,1462,2989,24050,10,75,2023-02-01,2023-04-02,Partially Paid,12252.63,612.63,0.00,7985.30,2023-02-21,USD,Net 60
10543,INV-2026-010543,AR-2026-818077,1576,1680,20402,11,61,2026-01-29,2026-03-15,Paid,5823.87,291.19,0.00,6173.30,2026-03-03,USD,Net 45
10544,INV-2024-010544,AR-2024-618902,247,3429,,8,82,2024-07-01,2024-08-30,Paid,2545.53,0.00,0.00,2698.26,2024-08-07,EUR,net 30 
10545,INV-2024-010545,AR-2024-827272,587,3100,25908,2,89,2024-07-01,2024-08-15,Partially Paid,9862.29,1282.10,0.00,476.21,2024-08-01,USD,Net 60
10546,INV-2025-010546,AR-2025-760625,1601,2170,3964,8,187,2025-07-01,2025-08-30,Paid,10806.41,540.32,0.00,11454.79,2025-07-15,USD,net 30 
10547,INV-2025-010547,AR-2025-151850,1157,2049,2518,9,174,2025-05-14,2025-05-29,Paid,5024.87,653.23,0.00,5326.36,2025-06-02,USD,Net 45
10548,INV-2024-010548,AR-2024-156486,415,3101,24751,10,258,2024-12-16,2025-01-30,Open,20336.18,1423.53,0.00,0.00,,USD,Net 15
10549,INV-2026-010549,AR-2026-727324,1401,1892,,1,201,2026-06-06,2026-06-21,Paid,39759.48,0.00,0.00,42145.04,2026-06-14,USD,Net 45
10550,INV-2023-010550,AR-2023-293944,1767,2137,21023,8,278,2023-08-10,2023-09-24,Open,925.24,120.28,0.00,0.00,,USD,Net 60
10551,INV-2023-010551,AR-2023-456011,1767,1637,1100,6,259,2023-08-16,2023-09-15,Paid,5231.54,680.10,0.00,5545.43,2023-10-09,USD,Net 60
10552,INV-2025-010552,AR-2025-273233,500,3668,1849,6,299,2025-11-18,2026-01-02,Partially Paid,1050.51,52.53,0.00,1003.18,2025-12-25,USD,Net 45
10553,INV-2025-010553,AR-2025-847746,1788,3302,22505,4,51,2025-09-26,2025-10-11,Open,3894.34,272.60,0.00,0.00,,USD,Net 15
10554,INV-2023-010554,AR-2023-454945,2493,3621,7851,8,83,2023-09-24,2023-11-08,Paid,13403.71,0.00,0.00,14207.93,2023-10-25,USD,Net 15
10555,INV-2025-010555,AR-2025-438674,349,1912,8524,9,178,2025-07-11,2025-08-10,Partially Paid,36557.53,0.00,0.00,13103.28,2025-07-23,USD,net 30 
10556,INV-2023-010556,AR-2023-718819,2444,2148,14247,7,160,2023-03-08,2023-04-07,Paid,22792.46,0.00,0.00,24160.01,2023-05-08,usd,net 30 
10557,INV-2026-010557,AR-2026-205410,1783,2860,4227,1,239,2026-07-07,2026-08-06,Paid,2918.16,145.91,0.00,3093.25,2026-09-13,USD,net 30 
10558,INV-2024-010558,AR-2024-395515,163,3316,6653,5,117,2024-09-10,2024-10-25,Overdue,8150.48,570.53,0.00,0.00,,EUR,Net 45
10559,INV-2023-010559,AR-2023-697687,567,1287,10790,4,205,2023-05-11,2023-06-10,Overdue,7594.43,0.00,0.00,0.00,,USD,Net 60
10560,INV-2026-010560,AR-2026-653556,359,1941,19584,5,68,2026-02-05,2026-03-07,Overdue,3567.39,249.72,0.00,0.00,,USD,Net 15
10561,INV-2025-010561,AR-2025-922098,2023,1214,16118,5,278,2025-06-17,2025-07-02,Paid,32052.60,1602.63,0.00,33975.75,2025-07-31,EUR,Net 30
10562,INV-2024-010562,AR-2024-166503,2462,3661,2948,2,39,2024-11-27,2024-12-27,Partially Paid,38749.96,0.00,0.00,9614.95,2024-12-07,USD,net 30 
10563,INV-2026-010563,AR-2026-311963,852,3548,14909,3,35,2026-02-16,2026-04-17,Paid,6297.72,314.89,0.00,6675.59,2026-04-04,USD,net 30 
10564,INV-2025-010564,AR-2025-355011,1164,123,6784,10,236,2025-10-07,2025-12-06,Paid,4395.50,307.68,0.00,4659.23,2025-11-19,EUR,net 30 
10565,INV-2024-010565,AR-2024-871695,1690,384,17994,9,105,2024-12-12,2025-02-10,Partially Paid,7396.87,0.00,0.00,2107.00,2025-01-27,USD,Net 15
10566,INV-2024-010566,AR-2024-602343,608,1104,10596,9,254,2024-02-29,2024-03-30,Overdue,4866.09,340.63,1803.35,0.00,,CAD,Net 15
10567,INV-2025-010567,AR-2025-368751,227,519,16050,2,190,2025-02-15,2025-03-17,Open,19328.16,966.41,111.79,0.00,,CAD,Net 60
10568,INV-2024-010568,AR-2024-520719,832,2255,25428,7,205,2024-09-27,2024-11-26,Overdue,51271.74,2563.59,0.00,0.00,,USD,Net 60
10569,INV-2025-010569,AR-2025-102507,1690,3585,,6,58,2025-11-20,2025-12-20,Paid,14350.21,1004.51,0.00,15211.22,2026-01-04,USD,Net 15
10570,INV-2025-010570,AR-2025-167676,107,114,26852,6,106,2025-10-31,2025-12-30,Paid,2318.58,301.42,0.00,2457.69,2025-11-07,USD,Net 15
10571,INV-2024-010571,AR-2024-796505,1058,2522,3587,3,248,2024-03-19,2024-04-18,Paid,11647.36,0.00,0.00,12346.20,2024-04-26,CAD,net 30 
10572,INV-2024-010572,AR-2024-480398,1850,1036,26706,5,192,2024-02-03,2024-03-19,paid ,449.24,31.45,0.00,0.00,2024-02-28,CAD,Net 30
10573,INV-2023-010573,AR-2023-651968,1320,1313,4188,8,190,2023-03-16,2023-03-31,Overdue,19489.14,2533.59,7310.98,0.00,,USD,Net 45
10574,INV-2025-010574,AR-2025-228662,1847,2005,13111,8,209,2025-10-31,2025-11-30,Paid,14942.67,747.13,0.00,15839.23,2025-12-25,GBP,Net 30
10575,INV-2025-010575,AR-2025-700903,560,892,14027,3,183,2025-07-27,2025-09-10,Open,3844.06,499.73,0.00,0.00,,GBP,Net 15
10576,INV-2023-010576,AR-2023-164681,1988,386,23967,2,301,2023-11-17,2023-12-17,Partially Paid,5597.23,279.86,0.00,4242.30,2023-11-18,USD,Net 15
10577,INV-2026-010577,AR-2026-197890,1334,42,13668,9,26,2026-05-04,2026-06-03,Paid,13904.71,973.33,0.00,14739.00,2026-06-09,USD,net 30 
10578,INV-2025-010578,AR-2025-312238,2209,265,20883,5,146,2025-08-05,2025-10-04,Paid,8827.15,1147.53,0.00,9356.78,2025-09-27,USD,net 30 
10579,INV-2024-010579,AR-2024-272149,1609,2754,3521,6,261,2024-10-04,2024-11-03,Paid,4225.22,211.26,0.00,4478.73,2024-10-10,CAD,Net 45
10580,INV-2025-010580,AR-2025-238515,1776,440,17861,5,259,2025-10-02,2025-12-01,Paid,15096.50,1962.54,0.00,16002.29,2025-11-18,USD,Net 60
10581,INV-2023-010581,AR-2023-718515,2316,3238,5033,10,107,2023-12-27,2024-01-26,Open,29170.37,1458.52,0.00,0.00,,USD,Net 60
10582,INV-2026-010582,AR-2026-730504,1036,3522,26804,5,265,2026-01-29,2026-02-13,Paid,20710.79,0.00,0.00,21953.44,2026-02-24,USD,Net 30
10583,INV-2024-010583,AR-2024-645989,711,2355,23208,6,243,2024-08-22,2024-10-06,Paid,4265.87,554.56,0.00,4521.83,2024-10-17,USD,Net 60
10584,INV-2024-010584,AR-2024-431615,2035,1731,1078,7,296,2024-03-03,2024-03-18,Paid,430.39,0.00,0.00,456.21,2024-04-30,USD,net 30 
10585,INV-2023-010585,AR-2023-187246,2088,1175,25353,6,93,2023-02-18,2023-04-19,Paid,11343.38,0.00,0.00,12023.98,2023-02-25,usd,Net 60
10586,INV-2023-010586,AR-2023-616183,784,3149,4688,9,74,2023-11-06,2023-12-21,Overdue,28375.41,3688.80,0.00,0.00,,USD,Net 30
10587,INV-2026-010587,AR-2026-666573,2259,3456,14125,5,266,2026-02-18,2026-03-20,paid ,20385.50,1426.98,0.00,0.00,2026-03-10,USD,Net 15
10588,INV-2026-010588,AR-2026-615141,1028,2196,17835,10,78,2026-03-28,2026-04-27,Paid,29338.57,3814.01,0.00,31098.88,2026-03-31,USD,Net 60
10589,INV-2026-010589,AR-2026-432938,2250,2910,13660,8,245,2026-06-05,2026-07-20,Partially Paid,6053.28,423.73,1115.98,4764.07,2026-06-26,USD,Net 15
10590,INV-2024-010590,AR-2024-725770,1588,2811,6879,9,78,2024-11-09,2024-12-09,Paid,1369.33,0.00,0.00,1451.49,2024-11-21,USD,Net 30
10591,INV-2024-010591,AR-2024-396316,1956,3597,1516,5,106,2024-06-06,2024-07-21,Paid,2660.51,186.24,0.00,2820.14,2024-07-11,USD,net 30 
10592,INV-2024-010592,AR-2024-529601,1832,794,5825,4,201,2024-11-26,2025-01-25,Paid,3358.21,167.91,0.00,3559.71,2025-01-09,usd,Net 15
10593,INV-2024-010593,AR-2024-730823,1368,1850,7814,9,57,2024-09-21,2024-10-06,Overdue,4739.67,616.16,0.00,0.00,,USD,Net 30
10594,INV-2024-010594,AR-2024-248220,269,2318,9346,6,291,2024-03-17,2024-04-16,Open,10317.34,1341.25,1072.29,0.00,,USD,Net 60
10595,INV-2025-010595,AR-2025-308174,2368,1701,,11,285,2025-11-12,2026-01-11,Paid,1500.10,195.01,0.00,1590.11,2025-11-20,USD,Net 60
10596,INV-2024-010596,AR-2024-848422,1825,3068,17842,8,140,2024-07-03,2024-07-18,paid ,15220.64,761.03,0.00,0.00,2024-08-05,EUR,net 30 
10597,INV-2026-010597,AR-2026-174189,998,3657,9230,2,125,2026-01-02,2026-02-16,Paid,292.34,14.62,0.00,309.88,2026-02-03,USD,Net 60
10598,INV-2026-010598,AR-2026-199469,1999,1486,199,10,307,2026-01-09,2026-01-24,Paid,11686.15,0.00,0.00,12387.32,2026-01-25,USD,Net 60
10599,INV-2024-010599,AR-2024-332964,2214,2300,,7,257,2024-11-18,2024-12-03,Paid,5851.90,0.00,0.00,6203.02,2025-01-14,CAD,Net 60
