address_id,customer_id,region_id,address_type,site_name,address_line_1,city,postal_code,is_primary,active_flag,validated_on
4392,2088,2,Production Site,Meridian Seafood Distribut DC,9129 Juniper Avenue,Orlando,70071,False,True,2025-03-26
4393,2089,10,Billing,Forge Foods Manufacturing HQ,2254 Canal Street,Berlin,SE6 1D,True,False,2024-12-22
4394,2089,10,Returns,Forge Foods Manufacturing DC,3681 Canal Street,Munich,M3 1B,False,True,2024-08-30
4395,2089,1,Delivery,Forge Foods Manufacturing Plant,1751 Crescent Drive,Portland,81723,False,True,2025-02-17
4396,2089,10,Cross-Dock,Forge Foods Manufacturing Annex,5172 Dockside Lane,Munich,B7 3C,False,False,2023-09-12
4397,2090,3,Billing,Solace Floral Logistics Lo HQ,9628 Juniper Avenue,Columbus,39335,True,True,2025-11-15
4398,2090,3,Delivery,Solace Floral Logistics Lo DC,3305 Juniper Avenue,Minneapolis,95683,False,True,2023-08-18
4399,2091,9,Billing,Pioneer Ingredients Labs HQ,729 Foundry Way,Bristol,EH7 1A,True,True,2025-06-24
4400,2091,9,Cross-Dock,Pioneer Ingredients Labs DC,9487 Ridgeview Road,Leeds,B7 1C,False,True,2026-02-15
4401,2091,9,Delivery,Pioneer Ingredients Labs Plant,5754 Canal Street,Leeds,M8 6D,False,True,2024-01-20
4402,2092,11,Billing,Westline Ingredients Partn HQ,7953 Market Row,Rotterdam,EH1 1D,True,True,2023-11-30
4403,2093,6,Billing,Everfield Ingredients Grou HQ,6446 Vine Street,Houston,14287,True,True,2023-09-03
4404,2093,6,Returns,Everfield Ingredients Grou DC,7252 Mill Lane,Austin,29398,False,True,2024-03-13
4405,2093,6,Returns,Everfield Ingredients Grou Plant,9368 Juniper Avenue,San Antonio,90269,False,True,2024-09-06
4406,2094,5,Billing,Summit Pharma Supply HQ,4597 Harvester Road,San Diego ,76971,True,True,
4407,2095,7,Billing,Crown Biologics Distributi HQ,1885 Ridgeview Road,Ottawa,92598,True,True,2026-01-02
4408,2095,6,Returns,Crown Biologics Distributi DC,2455 Harvester Road,Dallas,35152,False,True,2023-02-03
4409,2095,7,Cross-Dock,Crown Biologics Distributi Plant,9721 Crescent Drive,London,10265,False,True,2024-08-20
4410,2096,11,Billing,Mosaic Seafood Logistics HQ,540 Dockside Lane,Eindhoven,SE5 9B,True,False,2024-09-18
4411,2096,11,Cross-Dock,Mosaic Seafood Logistics DC,3887 Harvester Road,Amsterdam,SE9 4A,False,True,2023-04-30
4412,2096,10,Production Site,Mosaic Seafood Logistics Plant,110 Dockside Lane,Cologne,M5 1C,False,True,2023-02-17
4413,2096,11,Production Site,Mosaic Seafood Logistics Annex,2699 Marlow Parkway,Amsterdam,B2 2B,False,True,2023-09-21
4414,2097,10,Billing,Solace Biologics Supply HQ,3616 Crescent Drive,Munich,M2 7D,True,False,2026-01-15
4415,2098,7,Billing,Lakeside Ingredients Group HQ,6038 Harvester Road,Toronto,38231,True,True,2024-09-22
4416,2099,5,Billing,Ardent Floral Logistics Ma HQ,961 Harvester Road,Oakland,18662,True,True,2025-11-10
4417,2099,5,Production Site,Ardent Floral Logistics Ma DC,9295 Crescent Drive,Seattle,53415,False,True,2024-09-06
4418,2099,5,Cross-Dock,Ardent Floral Logistics Ma Plant,9607 Canal Street,Oakland,17170,False,True,2023-02-08
4419,2100,9,Billing,Bluevale Meal Systems Food HQ,7880 Ridgeview Road,London,EH8 4D,True,True,2023-02-07
4420,2100,9,Returns,Bluevale Meal Systems Food DC,136 Harvester Road,Bristol,M4 2A,False,False,2023-02-07
4421,2101,4,Billing,Northwind Cold Foods Co-op HQ,9054 Harvester Road,Las Vegas,11096,True,True,2025-04-11
4422,2102,10,Billing,Oakmont Ingredients Partne HQ,2476 Harvester Road,Munich,B7 7A,True,False,2024-01-09
4423,2103,1,Billing,Ardent Foods Holdings HQ,9500 Vine Street,Boston,94220,True,True,2025-05-25
4424,2104,5,Billing,PIONEER FOODS FOODS HQ,9229 Ridgeview Road,Oakland,65008,True,True,2026-03-04
4425,2105,3,Billing,Granite Floral Logistics C HQ,2320 Canal Street,Minneapolis,65038,True,True,2025-05-05
4426,2105,5,Returns,Granite Floral Logistics C DC,2902 Ridgeview Road,Seattle,38582,False,True,2025-02-14
4427,2105,5,Returns,Granite Floral Logistics C Plant,8430 Market Row,Oakland,80813,False,True,2025-06-17
4428,2105,5,Cross-Dock,Granite Floral Logistics C Annex,4042 Harvester Road,San Diego,34553,False,True,2024-11-25
4429,2106,1,Billing,Crescent Cold Foods Co-op HQ,6364 Mill Lane,Newark,86561,True,True,2023-06-19
4430,2107,9,Billing,Westline Seafood Logistics HQ,8830 Market Row,Bristol,B2 5D,True,True,2023-11-25
4431,2107,7,Returns,Westline Seafood Logistics DC,7321 Vine Street,London,41730,False,True,2026-02-07
4432,2107,7,Delivery,Westline Seafood Logistics Plant,7308 Vine Street,London,99776,False,True,2025-07-16
4433,2107,7,Returns,Westline Seafood Logistics Annex,2838 Market Row,Hamilton,31995,False,True,2023-07-09
4434,2108,6,Billing,Westline Laboratories Part HQ,9916 Station Road,Houston,58821,True,True,2024-05-10
4435,2109,3,Billing,Aster Laboratories Foods HQ,7603 Juniper Avenue,Columbus,44399,True,True,2023-01-21
4436,2109,3,Production Site,Aster Laboratories Foods DC,1797 Juniper Avenue,Minneapolis,83822,False,True,2025-04-13
4437,2109,3,Returns,Aster Laboratories Foods Plant,6248 Juniper Avenue,Chicago,22212,False,True,2025-04-13
4438,2109,3,Production Site,Aster Laboratories Foods Annex,8154 Ridgeview Road,Chicago,83002,False,True,2023-09-20
4439,2110,10,Billing,Northwind Meal Systems Gro HQ,4924 Vine Street,Hamburg,B5 6A,True,True,2024-01-10
4440,2111,1,Billing,Lakeside Ingredients Partn HQ,9671 Crescent Drive,Newark,87195,True,True,2023-02-03
4441,2112,10,Billing,Brightwell Ingredients Dis HQ,795 Dockside Lane,Munich,L5 7C,True,True,2024-08-21
4442,2113,10,Billing,Northwind Specialty Produc HQ,7423 Foundry Way,Munich,M1 2D,True,False,2023-04-29
4443,2113,10,Delivery,Northwind Specialty Produc DC,1303 Harvester Road,Hamburg,B7 6D,False,True,2024-04-14
4444,2113,1,Delivery,Northwind Specialty Produc Plant,8151 Juniper Avenue,Portland,24584,False,True,2023-05-23
4445,2114,10,Billing,Lantern Pharma Distributio HQ,6490 Ridgeview Road,Munich,SE2 1B,True,True,2024-08-01
4446,2115,5,Billing,Cardinal Floral Logistics  HQ,7505 Vine Street,San Diego,87349,True,True,2024-04-09
4447,2115,8,Returns,Cardinal Floral Logistics  DC,3605 Station Road,Montreal,42925,False,True,2026-02-18
4448,2116,3,Billing,Helix Ingredients Supply HQ,3943 Vine Street,Chicago,35006,True,True,2024-05-05
4449,2117,5,Billing,Pioneer Nutrition Manufact HQ,7318 Juniper Avenue,San Diego,66786,True,True,2025-09-25
4450,2118,4,Billing,Aster Seafood Co-op HQ,5416 Juniper Avenue,LAS VEGAS,39926,True,True,2023-09-03
4451,2118,10,Production Site,Aster Seafood Co-op DC,4899 Canal Street,Munich,M7 3A,False,True,2025-12-25
4452,2118,4,Cross-Dock,Aster Seafood Co-op Plant,8452 Crescent Drive,Albuquerque,21684,False,True,
4453,2119,11,Billing,Cedar Nutrition Co-op HQ,3335 Harvester Road,Utrecht,L7 3B,True,True,2024-07-22
4454,2120,4,Billing,Lantern Pet Nutrition Part HQ,8793 Market Row,Las Vegas,43509,True,True,
4455,2121,1,Billing,Solace Dairy Foods HQ,964 Harvester Road,Newark,71663,True,True,2025-10-27
4456,2121,3,Returns,Solace Dairy Foods DC ,26 Marlow Parkway,Detroit,17441,False,True,2025-07-19
4457,2122,11,Billing,Crescent Foods Supply HQ,6784 Ridgeview Road,Utrecht,L5 8C,True,False,2026-01-07
4458,2122,9,Cross-Dock,Crescent Foods Supply DC,3763 Marlow Parkway,Bristol,EH2 1A,False,True,2025-01-22
4459,2123,8,Billing,ARDENT PET NUTRITION SUPPL HQ,4591 Marlow Parkway,Laval,13061,True,True,
4460,2123,3,Delivery,Ardent Pet Nutrition Suppl DC,2030 Vine Street,Detroit,98069,False,True,2025-07-01
4461,2123,3,Cross-Dock,ARDENT PET NUTRITION SUPPL PLANT,7487 Mill Lane,Chicago,24532,False,True,2023-04-05
4462,2124,11,Billing,Bluevale Cold Foods Holdin HQ,584 Harvester Road,Eindhoven,EH4 9C,True,True,2025-10-26
4463,2124,11,Returns,Bluevale Cold Foods Holdin DC,9378 Juniper Avenue,Rotterdam,SE2 5C,False,True,2025-09-21
4464,2125,9,Billing,FORGE COLD FOODS LABS HQ,2807 Ridgeview Road,London,SE3 4D,True,False,2023-04-28
4465,2125,9,Production Site,FORGE COLD FOODS LABS DC,8695 Mill Lane,Bristol,EH6 9D,False,True,2024-10-06
4466,2126,1,Billing,Forge Meal Systems Distrib HQ,6006 Marlow Parkway, Boston,59911,True,True,
4467,2127,4,Billing,Meridian Nutrition Supply HQ,263 Vine Street,LAS VEGAS,20430,True,False,2024-09-27
4468,2127,4,Delivery,Meridian Nutrition Supply DC,4142 Canal Street,Phoenix,78710,False,True,2023-11-08
4469,2128,6,Billing,Aster Meal Systems Group HQ,2945 Ridgeview Road,San Antonio,93044,True,False,2023-03-07
4470,2128,6,Production Site,Aster Meal Systems Group DC,9548 Station Road,San Antonio,55835,False,True,2025-02-20
4471,2129,10,Billing,Crown Biologics Supply HQ,1785 Vine Street,Berlin,EH3 8B,True,True,2025-11-04
4472,2130,11,Billing,Everfield Nutrition Manufa HQ,8329 Vine Street,Rotterdam,B3 9C,True,True,2023-09-01
4473,2130,8,Delivery,Everfield Nutrition Manufa DC,7984 Dockside Lane,Sherbrooke,37408,False,True,
4474,2130,8,Delivery,Everfield Nutrition Manufa Plant,1754 Market Row,laval,48033,False,True,2023-08-16
4475,2130,8,Cross-Dock,Everfield Nutrition Manufa Annex,7660 Station Road,Quebec City,63301,False,True,2024-02-12
4476,2131,2,Billing,cobalt cold foods partners hq,2625 Vine Street,Charlotte,15806,True,True,2024-04-09
4477,2131,2,Delivery,Cobalt Cold Foods Partners DC,5386 Marlow Parkway,Orlando,65900,False,True,2024-03-06
4478,2131,2,Cross-Dock,Cobalt Cold Foods Partners Plant,9685 Ridgeview Road,Charlotte,59195,False,True,2026-03-10
4479,2131,2,Returns,Cobalt Cold Foods Partners Annex,5482 Canal Street,Atlanta,81212,False,True,
4480,2132,4,Billing,Granite Cold Foods Manufac HQ,7369 Market Row,Las Vegsa,57240,True,True,2024-02-12
4481,2133,1,Billing,Westline Specialty Produce HQ,5327 Foundry Way,Hartford,44419,True,True,2024-09-10
4482,2133,1,Production Site,Westline Specialty Produce DC,4373 Juniper Avenue,Newark,87050,False,True,2023-02-04
4483,2133,9,Returns,Westline Specialty Produce Plant,8985 Crescent Drive,Leeds,L8 5A,False,True,2026-03-03
4484,2133,1,Cross-Dock,Westline Specialty Produce Annex,854 Dockside Lane,Hartford,23972,False,True,2024-06-28
4485,2134,5,Billing,Everfield Biologics Logist HQ,8136 Marlow Parkway,Los Angeles,37546,True,True,2025-06-07
4486,2135,7,Billing,Mosaic Nutrition Supply HQ,4081 Station Road,HAMILTON,93339,True,True,2024-12-17
4487,2136,10,Billing,Westline Nutrition Co-op HQ,7962 Marlow Parkway,Berlin,EH9 2A,True,True,2023-07-29
4488,2136,10,Production Site,Westline Nutrition Co-op DC,6732 Market Row,Hamburg,M9 8A,False,True,2026-02-04
4489,2136,10,Cross-Dock,Westline Nurtition Co-op Plant,8239 Marlow Parkway,Cologne,EH5 7A,False,True,2023-01-04
4490,2137,2,Billing,Cedar Pharma Labs HQ,227 Crescent Drive,Nashville,44076,True,True,2023-07-08
4491,2138,2,Billing,Brightwell Nutrition Labs HQ,7608 Dockside Lane,Charlotte,67204,True,True,2024-10-12
4492,2138,2,Cross-Dock,Brightwell Nutrition Labs DC,5215 Station Road,Charlotte,93650,False,True,2026-03-26
4493,2138,2,Delivery,Brightwell Nutrition Labs Plant,1861 Vine Street,Atlanta,79387,False,True,2023-12-25
4494,2138,2,Delivery,Brightwell Nutrition Labs Annex,400 Ridgeview Road,Atlanta,99593,False,True,2025-05-11
4495,2139,8,Billing,Crown Specialty Produce Lo HQ,739 Vine Street,Sherbrooke,88168,True,True,2023-02-24
4496,2140,6,Billing,Helix Beverage Supply HQ,9135 Vine Street,Austin,54162,True,True,2024-09-08
4497,2140,6,Cross-Dock,Helix Beverage Supply DC,190 Marlow Parkway,San Antonio,38089,False,True,2024-08-03
4498,2140,6,Cross-Dock,Helix Beverage Supply Plant,6357 Ridgeview Road,San Antonio,24234,False,True,2024-08-05
4499,2140,6,Delivery,Helix Beverage Supply Annex,163 Juniper Avenue,Austin,16325,False,True,2025-08-13
4500,2141,2,Billing,Solace Meal Systems Group HQ,4112 Vine Street,Charlotte,55769,True,True,2025-12-13
4501,2141,2,Production Site,Solace Meal Systems Group DC,5180 Station Road,Nashville,60744,False,True,2023-01-01
4502,2141,2,Delivery,Solace Meal Systems Group Plant,2445 Market Row,Nashville,10115,False,True,2025-02-09
4503,2142,1,Billing, Crescent Floral Logistics HQ,361 Ridgeview Road,Portland,57399,True,True,2024-06-19
4504,2143,3,Billing,Riverbend Pet Nutrition Su HQ,9958 Foundry Way,Columbus,77857,True,True,2025-03-11
4505,2143,6,Production Site,Riverbend Pet Nutrition Su DC,5262 Juniper Avenue,Houston,86744,False,True,2024-05-24
4506,2143,6,Delivery,Riverbend Pet Nutrition Su Plant,9524 Market Row,Austin,79226,False,True,2024-10-23
4507,2143,6,Returns,Riverbend Pet Nutrition Su Annex,5272 Canal Street,Austin,31321,False,True,2026-03-10
4508,2144,6,Billing, Helix Laboratories Group HQ,5189 Marlow Parkway,San Antonio,86556,True,True,2023-02-05
4509,2144,6,Production Site,Helix Laboratories Group DC,8874 Crescent Drive,Houston,38399,False,True,2025-12-28
4510,2145,9,Billing,Westline Nutrition Co-op HQ,8344 Station Road,Bristol,EH3 7A,True,True,2023-01-23
4511,2145,9,Cross-Dock,Westline Nutrition Co-op DC,3795 Station Road,Bristol,L9 6A,False,True,2025-07-03
4512,2145,9,Production Site,Westline Nutrition Co-op Plant,9816 Canal Street,Leeds,L2 3B,False,True,2023-12-24
4513,2146,6,Billing,Cardinal Nutrition Logisti HQ,5608 Harvester Road,Houston,33055,True,True,2025-03-15
4514,2146,6,Delivery,Cardinal Nutrition Logisti DC,2188 Foundry Way,San Antonio,44174,False,True,2023-03-04
4515,2146,6,Delivery,Cardinal Nutrition Logisti Plant,5700 Juniper Avenue,San Antonio,31216,False,True,2023-01-30
4516,2146,6,Cross-Dock,Cardinal Nutrition Logisti Annex,4572 Canal Street,Houston,67649,False,True,2025-12-12
4517,2147,9,Billing,Mosaic Meal Systems Logist HQ,1664 Dockside Lane,London,M1 3C,True,True,2023-07-25
4518,2147,9,Returns,Mosaic Meal Systems Logist DC,1640 Market Row,Leeds,B2 7A,False,True,2023-11-12
4519,2147,10,Delivery,Mosaic Meal Systems Logist Plant,5702 Canal Street,Cologne,EH5 5A,False,True,2023-02-15
4520,2147,8,Cross-Dock,Mosaic Meal Systems Logist Annex,3730 Crescent Drive,Sherbrooke,28054,False,False,2024-10-14
4521,2148,2,Billing,Aster Floral Logistics Lab HQ,9891 Foundry Way,Nashville,32154,True,True,2025-06-01
4522,2148,7,Cross-Dock,Aster Floral Logistics Lab DC,3256 Ridgeview Road,Hamilton,38966,False,True,2025-10-31
4523,2148,7,Production Site,Aster Floral Logistics Lab Plant,1532 Dockside Lane,Toronto,22021,False,True,2026-02-06
4524,2149,2,Billing,Westline Pet Nutrition Co- HQ,790 Vine Street,Orlando,29336,True,True,2024-04-02
4525,2149,2,Returns,Westline Pet Nutrition Co- DC,5209 Canal Street,Atlanta,16618,False,True,2024-05-24
4526,2150,10,Billing,Lantern Dairy Distribution HQ,5389 Market Row,Munich,L6 2B,True,True,2023-05-23
4527,2150,2,Delivery,Lantern Dairy Distribution DC,114 Mill Lane,Nashville,96052,False,True,2024-08-16
4528,2151,7,Billing,Ardent Seafood Manufacturi HQ,786 Harvester Road,Hamilton,83872,True,True,2023-03-12
4529,2152,5,Billing,Keystone Biologics Holding HQ,9226 Juniper Avenue,Oakland,12928,True,True,2023-01-27
4530,2153,11,Billing,Westline Ingredients Manuf HQ,8186 Station Road,Eindhoven,SE1 5D,True,True,2024-06-19
4531,2154,3,Billing,Keystone Nutrition Partner HQ,7583 Canal Street,Chicago,33857,True,True,2023-10-20
4532,2155,3,Billing,Northwind Ingredients Manu HQ,9411 Juniper Avenue,Columbus,81954,True,True,2025-09-22
4533,2156,11,Billing,Lakeside Cold Foods Supply HQ,1921 Marlow Parkway,Utrecht,L5 7D,True,True,2025-03-15
4534,2156,11,Production Site,Lakeside Cold Foods Supply DC,9752 Foundry Way,Amsterdam,M3 8B,False,True,2024-11-19
4535,2156,11,Delivery,Lakeside Cold Foods Supply Plant,9774 Foundry Way,Eindhoven,B5 9A,False,True,2025-10-05
4536,2157,5,Billing,Cedar Specialty Produce Lo HQ,9172 Foundry Way,Oakland,27699,True,True,2026-02-26
4537,2157,5,Delivery,Cedar Specialty Produce Lo DC,9394 Harvester Road,Seattle,68337,False,True,2026-01-07
4538,2157,5,Delivery,Cedar Specialty Produce Lo Plant,2272 Canal Street,Seattle,91233,False,True,2023-06-21
4539,2158,11,Billing,mosaic foods dist. hq,4893 Marlow Parkway,Utrecht,L8 6D,True,True,2023-01-08
4540,2159,3,Billing,Mosaic Laboratories Logist HQ,6433 Vine Street,Columbus,98141,True,True,2025-12-30
4541,2159,3,Production Site,Mosaic Laboratories Logist DC,8437 Harvester Road,Columbus,22683,False,False,2023-05-23
4542,2159,3,Production Site,Mosaic Laboratories Logist Plant,6911 Canal Street,Minneapolis,35328,False,False,2024-07-11
4543,2159,3,Delivery,Mosaic Laboratories Logist Annex,9278 Market Row,Detroit,70544,False,True,2025-04-22
4544,2160,8,Billing,CARDINAL BEVERAGE GROUP HQ,444 Market Row,Laval,89590,True,True,2025-10-17
4545,2160,9,Cross-Dock,Cardinal Beverage Group DC,9196 Station Road,Bristol,M3 3C,False,True,
4546,2160,9,Production Site,Cardinal Beverage Group Plant,3114 Marlow Parkway,Leeds,SE5 5D,False,True,2023-03-06
4547,2160,3,Cross-Dock,Cardinal Beverage Group Annex,2165 Market Row,Columbus,15642,False,True,2025-04-29
4548,2161,5,Billing,Cedar Specialty Produce La HQ,3508 Ridgeview Road,San Diego,77648,True,True,2025-12-14
4549,2161,5,Production Site,Cedar Specialty Produce La DC,2862 Vine Street,Seattle,73241,False,True,2024-03-23
4550,2161,5,Delivery,Cedar Specialty Produce La Plant,4917 Harvester Road,San Diego,78964,False,True,2023-11-16
4551,2161,1,Cross-Dock,Cedar Specialty Produce La Annex,4757 Mill Lane,Newark,59595,False,True,
4552,2162,11,Billing,Lantern Biologics Labs HQ,5214 Dockside Lane,Eindhoven,B4 3D,True,True,2023-12-16
4553,2163,10,Billing,Pioneer Cold Foods Foods HQ,864 Dockside Lane,Cologne,B9 2C,True,True,2023-05-27
4554,2163,10,Cross-Dock,Pioneer Cold Foods Foods DC,6375 Foundry Way,Cologne,EH2 4C,False,True,2024-02-22
4555,2163,10,Cross-Dock,Pioneer Cold Foods Foods Plant,1131 Juniper Avenue,Cologne ,EH1 9A,False,True,2024-02-16
4556,2163,10,Cross-Dock,Pioneer Cold Foods Foods Annex,8625 Canal Street,Cologne,B9 3D,False,True,2024-01-05
4557,2164,4,Billing,Mosaic Nutrition Dist. HQ,7475 Foundry Way,Albuquerque,33803,True,True,2024-10-18
4558,2164,10,Returns,Mosaic Nutrition Dist. DC,913 Dockside Lane,Berlin ,EH9 3A,False,True,2024-01-27
4559,2164,10,Delivery,Mosaic Nutrition Dist. Plant,9889 Harvester Road,Munich,L3 5A,False,True,2025-12-05
4560,2165,3,Billing,Solace Pharma Manufacturin HQ,8790 Dockside Lane,Minneapolis,18144,True,True,2025-11-01
4561,2165,3,Returns,Solace Pharma Manufacturin DC,7363 Foundry Way,Minneapolis,30236,False,True,
4562,2165,1,Production Site,Solace Pharma Manufacturin Plant,5032 Foundry Way,Boston,29513,False,True,2024-01-11
4563,2165,3,Production Site,Solace Pharma Manufacturin Annex,4821 Crescent Drive,Minneapolis,61565,False,True,2024-03-29
4564,2166,4,Billing,Brightwell Pharma Co-op HQ,6262 Station Road,Phoenix,28352,True,True,2024-12-24
4565,2166,5,Production Site,Brightwell Pharma Co-op DC,9742 Market Row,Seattle,35722,False,False,2024-12-17
4566,2167,7,Billing,Briar Seafood Logistics HQ,7386 Foundry Way,Toronto,99696,True,False,2025-02-27
4567,2167,7,Cross-Dock,Briar Seafood Logistics DC,6221 Ridgeview Road,Hamilton,28197,False,True,2025-06-09
4568,2168,11,Billing,Forge Beverage Distributio HQ,9326 Station Road,Eindhoven,SE8 3D,True,True,2025-01-13
4569,2168,11,Production Site,Forge Beverage Distirbutio DC,129 Harvester Road,Utrecht,M9 8C,False,True,2026-01-26
4570,2168,11,Delivery,Forge Beverage Distributio Plant,4780 Crescent Drive,Eindhoven,EH8 8B,False,True,2024-06-27
4571,2168,11,Production Site,Foreg Beverage Distributio Annex,9087 Juniper Avenue,Eindhoven,L9 2D,False,True,2023-08-29
4572,2169,3,Billing,Brightwell Floral Logistic HQ,9182 Ridgeview Road,Columbus,54194,True,True,2023-02-22
4573,2170,5,Billing,Cedar Cold Foods Manufactu HQ,4798 Dockside Lane,San Diego,81196,True,True,2024-04-05
4574,2170,5,Production Site,Cedar Cold Foods Manufactu DC,9410 Crescent Drive,Seattle,40233,False,True,2023-07-08
4575,2170,5,Cross-Dock,Cedar Cold Foods Manufactu Plant,7111 Juniper Avenue,Seattle,76266,False,True,2023-06-28
4576,2170,5,Returns,Cedar Cold Foods Manufactu Annex,7074 Crescent Drive,Oakland,54242,False,True,2026-01-20
4577,2171,4,Billing,Cobalt Pharma Manufacturin HQ,4279 Marlow Parkway,Las Vegas,85912,True,True,2025-12-05
4578,2172,6,Billing,Everfield Cold Foods Foods HQ,1983 Mill Lane,San Antonio,42118,True,True,
4579,2172,6,Production Site,Everfield Cold Foods Foods DC,643 Juniper Avenue,Houston,75806,False,True,2025-10-31
4580,2172,6,Cross-Dock,Everfield Cold Foods Foods Plant,5011 Foundry Way,San Antonio,34905,False,True,2024-10-05
4581,2173,11,Billing,Forge Foods Labs HQ,9045 Market Row,Amsterdam,L2 5B,True,True,2025-01-21
