customer_id,customer_code,legal_name,trading_name,customer_segment,industry,home_region_id,account_manager_id,primary_email,primary_phone,lifecycle_status,registered_on,credit_limit,tax_id,record_source
2044,CUS-002044,Orchard Floral Logistics Logistics,Orchard Floral Logistics Logistics,Regional,Beverage Distribution,3,280,maya@orchardflorallogis.example,729-270-5127,Active,2025-06-30,50000.00,85-6501596,CRM
2045,CUS-002045,Briar Beverag eFoods,Briar Beverage Foods,Regional,Specialty Grocery,8,69,lena@briarbeveragefoods.example,624-832-8533,Active,2023-06-23,250000.00,,Legacy CRM
2046,CUS-002046,Everfield Floral Logistics Logistics,Everfield Floral Logistics Logistics,Startup,Cold-Chain Pharma,7,190,sofia@everfieldflorallog.example,266-257-6606,Active,2024-06-23,25000.00,71-4618298,Legacy CRM
2047,CUS-002047,Harbor Ingredients Co-op,Harbor Ingredients Co-op,Startup,Cold-Chain Pharma,2,128,mateo@harboringredientsc.example,700-957-2168,Active,2023-03-22,150000.00,20-2065181,Legacy CRM
2048,CUS-002048,Forge Laboratories Partners,FORGE LABORATORIES PARTNERS,Mid-Market,Specialty Grocery,4,242,caleb@forgelaboratoriesp.example,334-350-4680,Active,2025-05-05,75000.00,64-7657940,CRM
2049,CUS-002049,Keystone Nutrition Distribution,Keystone Nutrition Dist.,Mid-Market,Meal Kit Producer,7,299,keiko@keystonenutritiond.example,626-460-8703,Active,2024-10-18,250000.00,17-2815227,Legacy CRM
2050,CUS-002050,cedar specialty produce holdings,Cedar Specialty Produce Holdings,Enterprise,Cold-Chain Pharma,10,140,ben@cedarspecialtyprod.example,201-276-7934,Active,2025-05-22,75000.00,25-8161171,CRM
2051,CUS-002051,Briar Pharma Partners,Briar Pharma Partners,enterprise ,Meal Kit Producer,1,41,mateo@briarpharmapartner.example,370-443-9589,Active,2023-10-23,150000.00,94-6839969,Manual Entry
2052,CUS-002052,Mosaic Beverage Group,Mosaic Beverage Group,Startup,Beverage Distribution,2,231,rafael@mosaicbeveragegrou.example,615-741-5847,Active,2023-02-23,250000.00,19-1287732,Legacy CRM
2053,CUS-002053,Forge Pet Nutrition Group,Forge Pet Nutrition Group,Enterprise,Cold-Chain Pharma,2,296,sofia@forgepetnutritiong.example,919-618-9935,Inactive,2025-02-06,50000.00,99-4800346,CRM
2054,CUS-002054,Cardinal Meal Systems Foods,Cardinal Meal Systems Foods,Regional,Cold-Chain Pharma,1,226,sofia@cardinalmealsystem.example,00688 881 2298,Active,2024-02-18,25000.00,40-8202236,Legacy CRM
2055,CUS-002055,Crown Laboratories Co-op,Crown Laboratories Co-op,enterprise ,Meal Kit Producer,11,310,noah@crownlaboratoriesc.example,887-767-6145,Prospect,2023-06-08,25000.00,98-9005532,CRM
2056,CUS-002056,Briar Laboratories Supply,Briar Laboratories Supply,enterprise ,Clinical Logistics,6,14,rina@briarlaboratoriess.example,505-694-9036,Active,2023-03-24,100000.00,78-3916470,Legacy CRM
2057,CUS-002057,Bluevale Seafood Group,Bluevale Seafood Group ,Startup,Food Distribution,5,242,mateo@bluevaleseafoodgro.example,952-683-1670,Active,2024-11-30,75000.00,66-7531131,CRM
2058,CUS-002058,Granite Floral Logistics Holdings,Granite Floral Logistics Holdings,Regional,Cold-Chain Pharma,6,192,rafael@graniteflorallogis.example,921-295-2185,At Risk,2025-03-03,500000.00,87-9816614,Manual Entry
2059,CUS-002059,Everfield Foods Holdings,Everfield Foods Holdings,Regional,Food Distribution,10,64,rina@everfieldfoodshold.example,526-730-8374,Active,2025-02-03,75000.00,58-1263928,Trade Show Import
2060,CUS-002060,Oakmont Laboratories Holdings,Oakmont Laboratories Holdings,Regional,Beverage Distribution,6,252,sofia@oakmontlaboratorie.example,273-660-8304,Active,2025-07-21,50000.00,38-6738045,Legacy CRM
2061,CUS-002061,Summit Ingredients Partners,Summit Ingredients Partners,Enterprise,Meal Kit Producer,9,68,miles@summitingredientsp.example,486-282-1420,Inactive,2025-02-03,250000.00,53-3187052,Trade Show Import
2062,CUS-002062,Granite Pet Nutrition Holdings,Granite Pet Nutrition Holdings,Enterprise,Food Distribution,3,191,rina@granitepetnutritio.example,527-358-8672,Prospect,2024-09-07,75000.00,19-9396164,CRM
2063,CUS-002063,Trinity Laboratories Partners,Trinity Laboratories Partners,Startup,Food Distribution,5,15,caleb@trinitylaboratorie.example,878-358-1252,Active,2025-01-15,75000.00,58-1959216,CRM
2064,CUS-002064,Mosaic Pet Nutrition Logistics,Mosaic Pet Nutrition Logistics,Regional,Food Distribution,9,258,rina@mosaicpetnutrition.example,905-582-9160,Active,2025-04-20,250000.00,94-7853256,CRM
2065,CUS-002065,Harbor Specialty Produce Distribution,Harbor Specialty Produce Dist.,Startup,Cold-Chain Pharma,11,94,fatima@harborspecialtypro.example,N/A,Active,2023-04-08,150000.00,49-8728709,CRM
2066,CUS-002066,Keystone Beverage Foods,keystone beverage foods,Enterprise,Food Distribution,8,257,priya@keystonebeveragefo.example,00615 359 3924,Active,2025-02-12,100000.00,42-8564558,Legacy CRM
2067,CUS-002067,Keystone Dairy Manufacturing,Keystone Dairy Mfg,Mid-Market,Meal Kit Producer,1,121,anika@keystonedairymanuf.example,284-290-5336,At Risk,2025-07-02,25000.00,18-1493235,CRM
2068,CUS-002068,Summit Laboratories Supply,Summit Laboratories Supply,enterprise ,Specialty Grocery,7,156,owen@summitlaboratories.example,313-299-9539,At Risk,2023-12-13,50000.00,81-5510744,Trade Show Import
2069,CUS-002069,Westline Pet Nutrition Logistics,Westline Pet Nutrition Logistics,Regional,Beverage Distribution,1,295,priya@westlinepetnutriti.example,682-698-6668,Active,2023-08-07,25000.00,80-1154281,Trade Show Import
2070,CUS-002070,Northwind Pharma Supply,Northwind Pharma Supply,Mid-Market,Clinical Logistics,6,149,hugo@northwindpharmasup.example,946-483-5496,Active,2025-05-23,75000.00,22-8593823,CRM
2071,CUS-002071,Keystone Biologics Labs,Keystone Biologics Labs,Enterprise,Beverage Distribution,4,12,mateo@keystonebiologicsl.example,630-933-4168,At Risk,2023-11-06,250000.00,59-9169174,CRM
2072,CUS-002072,Pioneer Biologics Manufacturing,Pioneer Biologics Manufacturing,Regional,Beverage Distribution,11,179,nina@pioneerbiologicsma.example,385-728-3577,Inactive,2024-10-03,75000.00,13-4582288,Legacy CRM
2073,CUS-002073,Ardent Meal Systems Supply,Ardent Meal Systems Supply,Regional,Clinical Logistics,1,201,keiko@ardentmealsystemss.example,759-820-4873,Active,2025-05-23,500000.00,73-2659283,CRM
2074,CUS-002074,Cardinal Seafood Logistics,Cardinal Seafood Logistics,Regional,Specialty Grocery,8,254,miles@cardinalseafoodlog.example,608-247-6689,Inactive,2024-06-27,250000.00,80-8115228,Legacy CRM
2075,CUS-002075,Brightwell Cold Foods Foods,Brightwell Cold Foods Foods,Regional,Cold-Chain Pharma,10,210,rina@brightwellcoldfood.example,710-529-5192,active,2024-11-14,25000.00,34-2573825,Legacy CRM
2076,CUS-002076,riverbend specialty produce holdings,Riverbend Specialty Produce Holdings,Enterprise,Specialty Grocery,6,7,keiko@riverbendspecialty.example,755-750-5534,active,2024-02-21,150000.00,38-8692999,CRM
2077,CUS-002077,Cardinal Specialty Produce Distribution,Cardinal Specialty Produce Distribution,enterprise ,Cold-Chain Pharma,2,231,noah@cardinalspecialtyp.example,615-358-1966,Active,2024-03-25,250000.00,81-9200525,Manual Entry
2078,CUS-002078,Cardinal Foods Manufacturing,Cardinal Foods Manufacturing,Regional,Specialty Grocery,5,245,anika@cardinalfoodsmanuf.example,(787) 791-8587,Active,2023-06-21,50000.00,71-5637224,Trade Show Import
2079,CUS-002079,Lakeside Specialty Produce Co-op,Lakeside Specialty Prdouce Co-op,Startup,Specialty Grocery,2,236,anika@lakesidespecialtyp.example,368-577-5711,Active,2025-04-21,100000.00,72-8054292,Legacy CRM
2080,CUS-002080,Brightwell Meal Systems Distribution,Brightwell Meal Systems Distribution,Enterprise,Specialty Grocery,1,30,fatima@brightwellmealsyst.example,465-774-3095,INACTIVE ,2023-09-15,100000.00,16-1307429,CRM
2081,CUS-002081,Forge Beverage Distribution,Forge Beverage Distribution,Regional,Food Distribution,2,108,anika@forgebeveragedistr.example,315-455-1014,Active,2024-05-29,100000.00,80-6366422,CRM
2082,CUS-002082,Cedar Seafood Group,Cedar Seafood Group,Enterprise,Clinical Logistics,7,82,elias@cedarseafoodgroup.example,672-752-3767,At Risk,2023-09-13,500000.00,67-3251617,Trade Show Import
2083,CUS-002083,Briar Laboratories Distribution,Briar Laboratories Distribution,Mid-Market,Clinical Logistics,9,41,mateo@briarlaboratoriesd.example,675-309-9671,Active,2025-09-23,75000.00,51-2898058,Trade Show Import
2084,CUS-002084,Westline Cold Foods Co-op,Westline Cold Foods Co-op,Mid-Market,Clinical Logistics,2,226,sofia@westlinecoldfoodsc.example,755-926-9936,active,2025-01-06,500000.00,84-2176843,Legacy CRM
2085,CUS-002085,Ardent Foods Group,Ardent Foods Group,enterprise ,Clinical Logistics,7,226,fatima@ardentfoodsgroup.example,975-229-7748,Active,2025-02-20,25000.00,70-7166729,Trade Show Import
2086,CUS-002086,Mosaic Meal Systems Distribution,Mosaic Meal Systems Distribution,enterprise ,Meal Kit Producer,11,51,sofia@mosaicmealsystemsd.example,786-793-9861,Active,2024-12-06,250000.00,57-9314647,CRM
2087,CUS-002087,Everfield Dairy Group,Everfield Dairy Group,Startup,Beverage Distribution,8,234,keiko@everfielddairygrou.example,942-612-6357,Active,2025-07-14,250000.00,57-8132635,CRM
2088,CUS-002088,Meridian Seafood Distirbution,Meridian Seafood Distribution,Mid-Market,Clinical Logistics,2,254,talia@meridianseafooddis.example,926-723-1004,Active,2023-06-04,250000.00,59-7818309,Legacy CRM
2089,CUS-002089,Forge Foods Manufacturing,Forge Foods Manufacturing,enterprise ,Meal Kit Producer,10,245,caleb@forgefoodsmanufact.example,8679587929,Active,2025-05-27,250000.00,27-6902125,CRM
2090,CUS-002090,Solace Floral Logistics Logistics,Solace Floral Logistics Logistics,Mid-Market,Meal Kit Producer,3,187,iris@solaceflorallogist.example,294-759-4968,Active,2024-01-15,150000.00,96-3893134,CRM
2091,CUS-002091,Pioneer Ingredients Labs,Pioneer Ingredients Labs,Enterprise,Cold-Chain Pharma,9,12,mateo@pioneeringredients.example,627-900-7119,Active,2025-05-06,25000.00,91-5077817,Legacy CRM
2092,CUS-002092,Westline Ingredients Partners,Westline Ingredients Partners,Regional,Cold-Chain Pharma,1,108,anika@westlineingredient.example,876-767-9268,Active,2025-02-22,25000.00,76-8883533,CRM
2093,CUS-002093,Everfield Ingredients Group,Everfield Ingredients Group,Regional,Meal Kit Producer,6,22,lena@everfieldingredien.example,921-359-8526,Active,2024-11-10,100000.00, ,Legacy CRM
2094,CUS-002094,Summit Pharma Supply,Summit Pharma Supply,enterprise ,Cold-Chain Pharma,5,128,caleb@summitpharmasupply.example,274-684-6739,Active,2023-07-25,250000.00,36-4829271,CRM
2095,CUS-002095,Crown Biologics Distribution,Crown Biologics Distribution,Enterprise,Meal Kit Producer,7,140,lena@crownbiologicsdist.example,858-782-5239,Active,2024-12-19,150000.00,19-1864421,Legacy CRM
2096,CUS-002096,Mosaic Seafood Logistics,Mosaic Seafood Logistics,enterprise ,Clinical Logistics,11,220,iris@mosaicseafoodlogis.example,411-620-2124,Active,2024-12-05,75000.00,19-4676929,CRM
2097,CUS-002097,Solace Biologics Supply,Solace Biologics Supply,Mid-Market,Food Distribution,5,69,fatima@solacebiologicssup.example,265-976-7948,Active,2024-09-02,75000.00,,CRM
2098,CUS-002098,Lakeside Ingredients Group,Lakeside Ingredients Group,Mid-Market,Specialty Grocery,7,242,jonah@lakesideingredient.example,N/A,Active,2024-07-08,500000.00,91-2269258,Manual Entry
2099,CUS-002099,ardent floral logistics manufacturing,Ardent Floral Logistics Manufacturing,Startup,Food Distribution,5,128,elias@ardentflorallogist.example,509-213-5060,At Risk,2025-02-05,25000.00,82-7978684,CRM
2100,CUS-002100,Bluevale Meal Systems Foods,Bluevale Meal Systems Foods,Regional,Food Distribution,9,174,owen@bluevalemealsystem.example,838-610-3909,Active,2023-02-20,75000.00,35-1286980,CRM
2101,CUS-002101,Northwind Cold Foods Co-op,Northwind Cold Foods Co-op,Mid-Market,Beverage Distribution,4,57,rina@northwindcoldfoods.example,785-758-4569,Active,2024-12-21,50000.00,34-9582091,CRM
2102,CUS-002102,Oakmont Ingredients Partners,Oakmont Ingredients Partners,Startup,Food Distribution,10,161,priya@oakmontingredients.example,930-566-9738,Active,2025-05-31,150000.00,15-2607296,CRM
2103,CUS-002103,Ardent Foods Holdings,Ardent Foods Holdings,Mid-Market,Specialty Grocery,3,193,talia@ardentfoodsholding.example,420-562-2910,Active,2023-03-29,250000.00,58-7845541,CRM
2104,CUS-002104,pioneer foods foods,PIONEER FOODS FOODS,Mid-Market,Beverage Distribution,5,51,anika@pioneerfoodsfoods.example,765-244-6201,Inactive,2023-06-28,75000.00,38-7167351,CRM
2105,CUS-002105,Granite Floral Logistics Co-op,Granite Floral Logistics Co-op,enterprise ,Beverage Distribution,5,210,elias@graniteflorallogis.example,986-758-6057,Active,2024-03-04,150000.00,12-2015430,CRM
2106,CUS-002106,Crescent Cold Foods Co-op,Crescent Cold Foods Co-op,Startup,Clinical Logistics,1,179,noah@crescentcoldfoodsc.example,,Active,2024-08-28,100000.00,78-1471596,CRM
2107,CUS-002107,Westline Seafood Logistics,Westline Seafood Logistics,Startup,Cold-Chain Pharma,7,273,ben@westlineseafoodlog.example,273-767-8990,Active,2025-07-28,150000.00,98-9343631,Legacy CRM
2108,CUS-002108,Westline Laboratories Partners,Westline Laboratories Partners,Enterprise,Specialty Grocery,6,128,darren@westlinelaboratori.example,805-751-6928,Active,2024-09-15,250000.00,50-3438120,Legacy CRM
2109,CUS-002109,Aster Laboratories Foods,Aster Laboratories Foods,Enterprise,Food Distribution,3,140,lena@asterlaboratoriesf.example,675-709-5101,Active,2023-09-14,150000.00,97-1034473,Legacy CRM
2110,CUS-002110,Northwind Meal Systems Group,Northwind Meal Systems Group,Startup,Food Distribution,9,269,hugo@northwindmealsyste.example,227-227-2959,Active,2024-11-18,100000.00,58-7535520,Trade Show Import
2111,CUS-002111,Lakeside Ingredients Partners,Lakeside Ingredients Partners,Mid-Market,Beverage Distribution,4,234,keiko@lakesideingredient.example,882-920-1891,Active,2023-05-05,50000.00,44-7560832,CRM
2112,CUS-002112,Brightwell Ingredients Distribution,Brightwell Ingredients Dist.,Mid-Market,Meal Kit Producer,10,94,jonah@brightwellingredie.example,675-919-8308,Active,2024-08-01,50000.00,87-5811634,CRM
2113,CUS-002113,Northwind Specialty Produce Labs,Northwind Specialty Produce Labs,Mid-Market,Meal Kit Producer,10,14,maya@northwindspecialty.example,580-616-6177,Inactive,2023-10-13,50000.00,54-3576169,Legacy CRM
2114,CUS-002114,Lantern Pharma Distribution,Lantern Pharma Distribution,Regional,Specialty Grocery,10,226,priya@lanternpharmadistr.example,861-878-7114,At Risk,2025-07-21,500000.00,49-5215240,Legacy CRM
2115,CUS-002115,cardinal floral logistics logistics,Cardinal Floral Logistics Logistics,enterprise ,Beverage Distribution,8,258,owen@cardinalflorallogi.example,690-949-4706,Active,2024-10-09,25000.00,66-6973552,CRM
2116,CUS-002116,Helix Ingredients Supply,Helix Ingredients Supply,Startup,Meal Kit Producer,3,51,caleb@helixingredientssu.example,238-919-8686,At Risk,2025-09-16,25000.00,85-2555434,Legacy CRM
2117,CUS-002117,Pioneer Nutrition Manufacturing,Pioneer Nutrition Manufacturing,Regional,Cold-Chain Pharma,5,22,nina@pioneernutritionma.example,616-910-7535,Active,2025-01-06,150000.00,42-1795199,Trade Show Import
2118,CUS-002118,Aster Seafood Co-op,Aster Seafood Co-op,Regional,Specialty Grocery,4,210,nina@asterseafoodcoop.example,533-543-1250,active,2025-01-22,100000.00,21-4648321,CRM
2119,CUS-002119,Cedar Nutrition Co-op,Cedar Nutrition Co-op,enterprise ,Specialty Grocery,11,69,lena@cedarnutritioncoop.example,646-914-6959,Active,2023-04-16,25000.00,39-1863502,CRM
2120,CUS-002120,Lantern Pet Nutrition Partners,Lantern Pet Nutrition Partners,Enterprise,Food Distribution,4,278,zara@lanternpetnutritio.example,970.635.1420,Active,2025-06-26,250000.00,25-9294597,CRM
2121,CUS-002121,Solace Dairy Foods,Solace Dairy Foods,Mid-Market,Meal Kit Producer,3,106,miles@solacedairyfoods.example,214-825-5951,Active,2023-03-12,100000.00,35-4456036,Manual Entry
2122,CUS-002122,Crescent Foods Supply,Crescent Foods Supply,enterprise ,Clinical Logistics,11,152,anika@crescentfoodssuppl.example,777-486-4851,Active,2025-08-27,500000.00,39-2520898,Trade Show Import
2123,CUS-002123,Ardent Pet Nutrition Supply,Ardent Pet Nutrition Supply,Startup,Beverage Distribution,3,192,iris@ardentpetnutrition.example,541-881-7681,At Risk,2023-03-10,50000.00,79-4346189,CRM
2124,CUS-002124,Bluevale Cold Foods Holdings,Bluevale Cold Foods Holdings,Mid-Market,Beverage Distribution,11,128,anika@bluevalecoldfoodsh.example,,Active,2024-09-16,150000.00,37-4925767,Manual Entry
2125,CUS-002125,Forge Cold Foods Labs,FORGE COLD FOODS LABS,Enterprise,Beverage Distribution,9,74,anika@forgecoldfoodslabs.example,532-942-1074,Active,2023-04-27,150000.00,92-2826153,Legacy CRM
2126,CUS-002126,Forge Meal Systems Distribution,Forge Meal Systems Distribution,Startup,Food Distribution,1,22,anika@forgemealsystemsdi.example,761-632-6177,Active,2025-04-14,25000.00,17-5294112,Legacy CRM
2127,CUS-002127,Meridian Nutrition Supply,Meridian Nutrition Supply,Enterprise,Food Distribution,4,280,rafael@meridiannutritions.example,394-732-2216,Active,2024-03-16,25000.00,34-2733938,Trade Show Import
2128,CUS-002128,Aster Meal Systems Group,Aster Meal Systems Group,Enterprise,Meal Kit Producer,6,231,owen@astermealsystemsgr.example,935-638-4298,Active,2024-06-09,50000.00,39-2538434,CRM
2129,CUS-002129,Crown Biologics Supply,Crown Biologics Supply,Mid-Market,Specialty Grocery,10,183,noah@crownbiologicssupp.example,384.377.2731,Inactive,2025-05-03,25000.00,34-7524601,Manual Entry
2130,CUS-002130,Everfield Nutrition Manufacturing,Everfield Nutrition Manufacturing,Mid-Market,Specialty Grocery,8,108,rafael@everfieldnutrition.example,3694667609,Active,2023-02-24,50000.00,51-8572200,CRM
2131,CUS-002131,Cobalt Cold Foods Partners,Cobalt Cold Foods Partners,Regional,Cold-Chain Pharma,2,257,lena.cobaltcoldfoodspar.example,557-825-3755,Active,2024-02-09,50000.00,61-7154569,Trade Show Import
2132,CUS-002132,Granite Cold Foods Manufacturing,Granite Cold Foods Manufacturing,Mid-Market,Meal Kit Producer,4,15,keiko@granitecoldfoodsma.example,237-951-7045,Active,2023-02-14,100000.00,13-4884060,Legacy CRM
2133,CUS-002133,Westline Specialty Produce Co-op,Westline Specialty Produce Co-op,enterprise ,Beverage Distribution,1,218,keiko@westlinespecialtyp.example,871-712-8069,Active,2024-02-12,250000.00,95-6940724,Legacy CRM
2134,CUS-002134,Everfield Biologics Logistics,Everfield Biologics Logistics,Enterprise,Specialty Grocery,11,30,talia@everfieldbiologics.example,957-701-4876,Active,2023-04-25,75000.00,89-4014016,Legacy CRM
2135,CUS-002135,Mosaic Nutrition Supply,Mosaic Nutrition Supply,enterprise ,Specialty Grocery,1,218,anika@mosaicnutritionsup.example,00780 681 4414,Inactive,2023-09-23,250000.00,99-7286511,Manual Entry
2136,CUS-002136,Westline Nutrition Co-op,Westline Nutrition Co-op,Regional,Meal Kit Producer,10,7,rina@westlinenutritionc.example,499-598-73,Active,2024-04-25,25000.00,66-8987670,Legacy CRM
2137,CUS-002137,Cedar Pharma Labs,Cedar Pharma Labs,Enterprise,Meal Kit Producer,2,26,maya@cedarpharmalabs.example,695-736-6871,Active,2023-06-01,50000.00,76-4611402,Legacy CRM
2138,CUS-002138,Brightwell Nutrition Labs,Brightwell Nutrition Labs,Regional,Clinical Logistics,2,22,miles@brightwellnutritio.example,340-817-8769,Active,2025-08-10,100000.00,60-3241696,Manual Entry
2139,CUS-002139,crown specialty produce logistics,Crown Specialty Produce Logistics,enterprise ,Clinical Logistics,8,240,noah@crownspecialtyprod.example,399-230-7689,Prospect,2023-01-06,150000.00,37-5847269,CRM
