shipment_id,shipment_number,order_id,carrier_supplier_id,origin_region_id,destination_region_id,coordinator_employee_id,shipment_status,dispatch_date,scheduled_arrival_date,actual_arrival_date,tracking_reference,freight_cost,damage_units,temperature_excursion_flag
25232,SHP-2024-0025232,24916,1,8,8,167,Delivered,2024-07-31,2024-08-02,2024-08-03,FRT-14696000,850.79,0,False
25233,SHP-2025-0025233,24917,46,5,5,88,Delivered,2025-07-20,2025-07-23,2025-07-28,TRK-94645325,445.34,0,False
25234,SHP-2024-0025234,24918,55,7,3,271,"('Booked', None)",2024-03-19,2024-03-26,,RLX-46371201,913.24,0,False
25235,SHP-2026-0025235,24919,69,10,1,212,Delivered,2026-04-27,2026-05-03,2026-05-05,RLX-68821585,1635.61,0,False
25236,SHP-2024-0025236,24920,74,8,8,65,Delivered,2024-01-22,2024-01-29,2024-02-07,TRK-30116329,696.48,0,False
25237,SHP-2026-0025237,24921,18,5,11,304,"('Exception', None)",2026-01-23,2026-01-25,,,142.54,0,False
25238,SHP-2026-0025238,24922,69,10,5,100,Delivered,2026-04-09,2026-04-17,2026-04-18,RLX-88524340,1526.17,0,False
25239,SHP-2025-0025239,24923,85,6,10,212,"('In Transit', None)",2025-11-01,2025-11-04,,FRT-19188729,724.74,0,False
25240,SHP-2025-0025240,24924,44,5,11,17,Delivered,2025-05-25,2025-05-31,2025-06-01,FRT-81482209,287.62,0,False
25241,SHP-2023-0025241,24925,74,1,1,66,Delivered,2023-09-25,2023-09-27,2023-09-27,COLD-29182387,889.89,0,False
25242,SHP-2024-0025242,24926,3,6,1,200,Delivered,2024-11-12,2024-11-20,2024-11-19,FRT-90344882,261.93,5,False
25243,SHP-2023-0025243,24927,10,7,7,232,Delivered,2023-02-26,2023-03-05,2023-03-06,RLX-98473775,295.72,0,False
25244,SHP-2023-0025244,24928,9,7,1,221,Delivered ,2023-05-15,2023-05-21,2023-05-23,COLD-34654686,507.05,0,True
25245,SHP-2023-0025245,24929,74,6,6,277,"('Booked', None)",2023-06-12,2023-06-15,,RLX-73543937,581.53,0,False
25246,SHP-2025-0025246,24930,71,9,9,47,Delivered,2025-02-17,2025-02-25,2025-02-27,RLX-69299757,715.51,0,False
25247,SHP-2025-0025247,24931,30,4,6,207,"('In Transit', None)",2025-04-26,2025-04-30,,FRT-95571569,583.10,0,False
25248,SHP-2024-0025248,24932,74,6,2,288,"('Booked', None)",2024-10-27,2024-10-29,,TRK-58473979,918.17,1,False
25249,SHP-2026-0025249,24933,27,10,2,85,Delivered,2026-06-13,2026-06-17,2026-06-24,RLX-39768641,1544.95,0,False
25250,SHP-2026-0025250,24934,91,4,6,98,"('In Transit', None)",2026-06-07,2026-06-09,,FRT-26682640,129.20,0,False
25251,SHP-2025-0025251,24935,26,5,6,188,Delivered,2025-08-25,2025-09-01,2025-09-01,FRT-50923330,526.52,0,False
25252,SHP-2024-0025252,24936,74,7,7,95,"('Exception', None)",2024-09-02,2024-09-03,,COLD-43325514,475.64,0,False
25253,SHP-2025-0025253,24937,69,9,9,170,Delivered,2025-09-14,2025-09-23,2025-10-01,RLX-13088927,796.49,0,False
25254,SHP-2024-0025254,24938,33,3,3,141,Delivered,2024-05-26,2024-06-04,2024-06-05,RLX-70239639,301.75,0,False
25255,SHP-2025-0025255,24939,27,11,11,80,Delivered,2025-11-26,2025-11-30,2025-11-30,COLD-86599551,241.31,0,False
25256,SHP-2023-0025256,24940,68,6,6,271,Delivered,2023-05-29,2023-06-05,2023-06-07,RLX-97527226,384.69,0,False
25257,SHP-2023-0025257,24941,74,4,4,38,Delivered,2023-02-16,2023-02-18,2023-02-18,RLX-11437144,348.90,0,False
25258,SHP-2023-0025258,24942,1,10,6,176,"('Exception', None)",2023-12-03,2023-12-08,,COLD-69322736,1196.55,0,False
25259,SHP-2025-0025259,24943,35,9,9,170,"('Exception', None)",2025-07-29,2025-07-31,,RLX-18488145,818.93,0,False
25260,SHP-2023-0025260,24944,27,10,6,95,"('Exception', None)",2023-08-14,2023-08-23,,TRK-59702448,1032.47,0,True
25261,SHP-2025-0025261,24945,44,7,7,6,Delivered,2025-04-13,2025-04-16,2025-04-15,COLD-30230678,941.00,0,False
25262,SHP-2025-0025262,24945,18,7,1,305,Delivered,2025-04-10,2025-04-11,2025-04-12,TRK-90470457,648.09,0,False
25263,SHP-2024-0025263,24946,36,11,10,34,"('Exception', None)",2024-11-20,2024-11-24,,COLD-58971368,550.31,0,False
25264,SHP-2023-0025264,24947,18,5,5,43,Delivered,2023-01-25,2023-01-30,2023-02-01,COLD-82225098,340.76,0,True
25265,SHP-2024-0025265,24948,85,11,11,302,Delivered,2024-05-13,2024-05-18,2024-05-17,TRK-29198964,1580.20,0,False
25266,SHP-2025-0025266,24949,74,5,7,65,"('Exception', None)",2025-02-06,2025-02-14,,COLD-54096599,248.78,0,False
25267,SHP-2023-0025267,24950,26,9,6,124,Delivered,2023-11-12,2023-11-19,2023-11-20,TRK-98802758,1413.60,0,False
25268,SHP-2025-0025268,24951,35,11,6,2,"('Exception', None)",2025-07-09,2025-07-16,,COLD-24284541,515.90,0,False
25269,SHP-2025-0025269,24952,69,7,7,279,"('Exception', None)",2025-07-17,2025-07-19,,COLD-36048609,554.18,0,False
25270,SHP-2026-0025270,24953,46,3,2,284,Delivered,2026-06-22,2026-06-24,2026-06-23,COLD-52722370,347.72,0,False
25271,SHP-2025-0025271,24954,68,9,9,221,Delivered,2025-06-21,2025-06-29,2025-07-01,TRK-49527643,1211.50,0,False
25272,SHP-2026-0025272,24955,27,5,4,43,"('Exception', None)",2026-05-28,2026-05-31,,COLD-31043748,783.89,0,False
25273,SHP-2023-0025273,24956,1,3,3,264,Delivered,2023-12-05,2023-12-12,2023-12-16,FRT-84549417,705.86,0,False
25274,SHP-2023-0025274,24956,10,3,5,194,Delivered,2023-12-09,2023-12-13,2023-12-13,COLD-67249324,747.58,0,False
25275,SHP-2024-0025275,24957,12,8,8,98,Delivered,2024-12-16,2024-12-19,2024-12-19,COLD-64838311,923.66,0,False
25276,SHP-2024-0025276,24958,33,4,10,176,"('Booked', None)",2024-01-31,2024-02-04,,RLX-63224346,245.29,0,False
25277,SHP-2024-0025277,24959,27,7,10,221,Delivered,2024-05-05,2024-05-09,2024-05-11,COLD-18841254,247.09,2,False
25278,SHP-2026-0025278,24960,27,2,2,100,Delivered ,2026-04-27,2026-05-02,2026-05-03,RLX-48446394,379.23,1,False
25279,SHP-2023-0025279,24961,84,7,2,275,Delivered,2023-07-08,2023-07-11,2023-07-11,COLD-39014801,169.53,0,False
25280,SHP-2025-0025280,24962,80,2,2,53,Delivered ,2025-06-03,2025-06-05,2025-06-06,RLX-80676689,781.49,0,False
25281,SHP-2025-0025281,24964,74,4,4,80,"('In Transit', None)",2025-02-12,2025-02-20,,TRK-42332902,762.58,0,False
25282,SHP-2024-0025282,24965,68,5,5,217,Delivered,2024-07-10,2024-07-18,2024-07-17,RLX-72337304,249.75,0,False
25283,SHP-2024-0025283,24965,55,5,5,17,Delivered,2024-07-13,2024-07-19,2024-07-31,COLD-43639794,490.30,0,False
25284,SHP-2023-0025284,24966,30,7,7,47,"('Booked', None)",2023-12-16,2023-12-18,,TRK-46241494,926.57,3,False
25285,SHP-2026-0025285,24968,1,2,2,65,"('Booked', None)",2026-01-21,2026-01-28,,COLD-77002575,255.50,0,False
25286,SHP-2025-0025286,24969,84,8,10,18,Delivered,2025-10-03,2025-10-08,2025-10-13,RLX-89840532,196.90,0,False
25287,SHP-2025-0025287,24970,35,5,3,276,Delivered,2025-02-26,2025-03-05,2025-03-05,FRT-29915838,547.05,0,True
25288,SHP-2025-0025288,24971,10,4,5,279,"('In Transit', None)",2025-08-05,2025-08-13,,COLD-46302725,234.60,0,False
25289,SHP-2025-0025289,24972,71,10,10,275,Delivered,2025-12-02,2025-12-07,2025-12-06,RLX-59908772,1617.06,0,False
25290,SHP-2024-0025290,24973,60,4,4,237,Delivered,2024-12-03,2024-12-08,2024-12-07,COLD-55301980,439.72,0,False
25291,SHP-2023-0025291,24974,60,6,5,95,Delivered,2023-05-27,2023-05-31,2023-06-03,TRK-22417636,247.79,0,False
25292,SHP-2024-0025292,24975,18,9,9,166,"('In Transit', None)",2024-03-30,2024-03-31,,COLD-31960766,716.69,0,False
25293,SHP-2024-0025293,24976,60,3,1,166,"('Exception', None)",2024-10-01,2024-10-04,,TRK-35132356,371.73,5,False
25294,SHP-2025-0025294,24977,40,9,9,217,"('In Transit', None)",2025-10-03,2025-10-07,,FRT-62205748,1483.48,0,False
25295,SHP-2025-0025295,24978,62,9,6,264,Delivered,2025-10-02,2025-10-03,2025-10-03,RLX-52842963,1657.81,0,False
25296,SHP-2023-0025296,24979,71,5,1,38,"('In Transit', None)",2023-04-10,2023-04-19,,FRT-86787209,870.98,0,False
25297,SHP-2024-0025297,24980,1,3,4,171,Delivered,2024-11-25,2024-11-29,2024-11-28,COLD-80262307,312.41,0,False
25298,SHP-2024-0025298,24981,68,11,7,305,Delivered,2024-02-28,2024-03-06,2024-03-06,,379.54,3,False
25299,SHP-2024-0025299,24981,27,11,11,277,Delivered,2024-02-27,2024-03-06,2024-03-13,FRT-92676883,1506.95,0,True
25300,SHP-2023-0025300,24982,35,7,7,237,"('Exception', None)",2023-02-02,2023-02-06,,RLX-17104060,821.61,0,False
25301,SHP-2023-0025301,24983,26,11,9,6,"('Booked', None)",2023-04-10,2023-04-14,,TRK-66980443,571.54,0,False
25302,SHP-2023-0025302,24985,46,5,5,29,"('Booked', None)",2023-10-28,2023-10-31,,TRK-34591653,233.16,0,False
25303,SHP-2025-0025303,24986,10,5,5,186,Delivered ,2025-12-23,2025-12-28,2025-12-28,COLD-49094218,409.95,0,False
25304,SHP-2026-0025304,24987,18,4,1,21,"('Exception', None)",2026-04-17,2026-04-26,,TRK-71949259,519.33,0,False
25305,SHP-2025-0025305,24988,18,1,4,132,Delivered,2025-04-05,2025-04-10,2025-04-16,FRT-44004202,244.27,0,False
25306,SHP-2024-0025306,24989,30,10,7,276,Delivered,2024-07-15,2024-07-22,2024-07-26,FRT-55015900,1422.06,0,False
25307,SHP-2023-0025307,24990,33,3,3,27,Delivered ,2023-03-30,2023-04-03,2023-04-02,FRT-84039692,380.13,0,True
25308,SHP-2026-0025308,24991,74,6,6,200,"('In Transit', None)",2026-04-21,2026-04-24,,COLD-52080736,947.29,0,False
25309,SHP-2025-0025309,24992,71,5,9,73,Delivered,2025-01-24,2025-01-25,2025-02-01,RLX-38331637,177.21,2,False
25310,SHP-2023-0025310,24993,26,3,3,188,Delivered ,2023-01-11,2023-01-13,2023-01-12,RLX-67778438,606.87,0,False
25311,SHP-2025-0025311,24994,26,2,3,92,"('Booked', None)",2025-08-07,2025-08-15,,,524.87,2,False
25312,SHP-2024-0025312,24995,55,6,6,217,"('In Transit', None)",2024-06-29,2024-07-03,,FRT-36201752,145.63,0,False
25313,SHP-2024-0025313,24995,91,6,10,59,"('Exception', None)",2024-07-02,2024-07-08,,FRT-17798828,287.94,6,False
25314,SHP-2026-0025314,24996,10,2,2,221,Delivered ,2026-05-10,2026-05-11,2026-05-13,RLX-72327579,904.39,3,True
25315,SHP-2026-0025315,24997,80,3,1,63,"('Booked', None)",2026-02-04,2026-02-06,,TRK-31658341,770.75,5,False
25316,SHP-2024-0025316,24998,84,7,1,194,Delivered,2024-09-12,2024-09-21,2024-09-22,FRT-18873315,417.86,0,False
25317,SHP-2023-0025317,24999,44,9,9,277,Delivered,2023-09-04,2023-09-05,2023-09-05,RLX-19290053,1436.37,0,False
25318,SHP-2024-0025318,25000,27,10,10,286,Delivered,2024-06-17,2024-06-23,2024-06-24,COLD-10083393,795.62,0,False
25319,SHP-2024-0025319,25000,27,10,10,88,Delivered,2024-06-16,2024-06-17,2024-06-18,COLD-37771817,928.11,0,False
25320,SHP-2024-0025320,25001,60,3,3,88,Delivered,2024-08-25,2024-08-27,2024-09-08,TRK-62832278,595.49,0,False
25321,SHP-2025-0025321,25002,30,8,8,141,Delivered,2025-09-21,2025-09-26,2025-09-30,COLD-83073250,354.89,0,False
25322,SHP-2026-0025322,25003,1,11,6,65,Delivered,2026-04-08,2026-04-13,2026-04-15,TRK-97248603,469.96,0,False
25323,SHP-2023-0025323,25004,27,6,4,200,Delivered,2023-08-08,2023-08-11,2023-08-10,RLX-49050045,881.71,0,False
25324,SHP-2025-0025324,25005,27,6,6,283,Delivered,2025-07-07,2025-07-09,2025-07-08,TRK-71582750,640.72,4,False
25325,SHP-2025-0025325,25005,84,6,2,167,Delivered,2025-07-08,2025-07-15,2025-07-16,RLX-79752361,130.77,2,False
25326,SHP-2026-0025326,25006,26,9,9,18,Delivered ,2026-02-17,2026-02-21,2026-03-01,FRT-29953545,475.77,0,False
25327,SHP-2024-0025327,25007,90,3,3,23,Delivered,2024-08-20,2024-08-26,2024-08-26,RLX-46251135,337.89,0,False
25328,SHP-2025-0025328,25008,80,8,2,95,Delivered,2025-12-31,2026-01-05,2026-01-04,COLD-30487853,744.82,0,False
25329,SHP-2026-0025329,25009,62,7,10,77,Delivered,2026-03-29,2026-04-02,2026-04-13,FRT-94688143,430.87,0,False
25330,SHP-2024-0025330,25010,26,11,8,143,"('In Transit', None)",2024-06-18,2024-06-27,,FRT-35719139,359.66,6,False
25331,SHP-2024-0025331,25010,36,11,11,27,"('Exception', None)",2024-06-17,2024-06-24,,TRK-31237386,1046.45,0,False
25332,SHP-2023-0025332,25011,3,1,1,43,Delivered,2023-12-12,2023-12-17,2023-12-19,TRK-91243301,482.17,0,False
25333,SHP-2024-0025333,25012,33,2,3,124,Delivered,2024-07-30,2024-08-05,2024-08-05,COLD-81737423,864.81,0,False
25334,SHP-2023-0025334,25015,35,5,6,47,Delivered,2023-11-30,2023-12-05,2023-12-06,FRT-60385295,791.94,0,False
25335,SHP-2023-0025335,25016,9,5,5,186,Delivered,2023-11-21,2023-11-30,2023-11-30,FRT-51333333,865.14,0,False
25336,SHP-2025-0025336,25017,90,6,10,283,"('Exception', None)",2025-07-22,2025-07-26,,TRK-47523648,709.71,0,False
25337,SHP-2023-0025337,25018,40,4,1,17,Delivered,2023-11-08,2023-11-15,2023-11-16,FRT-87641779,848.58,0,False
25338,SHP-2025-0025338,25019,35,6,6,132,Delivered,2025-11-14,2025-11-16,2025-11-18,TRK-89230745,940.43,0,False
25339,SHP-2023-0025339,25020,27,11,11,279,Delivered,2023-12-16,2023-12-24,2023-12-26,FRT-76147077,297.45,0,True
25340,SHP-2026-0025340,25021,84,11,11,188,"('Exception', None)",2026-02-18,2026-02-21,,COLD-14820028,747.05,0,False
25341,SHP-2026-0025341,25022,84,8,7,302,"('In Transit', None)",2026-01-04,2026-01-11,,RLX-27525530,613.72,0,False
25342,SHP-2024-0025342,25023,68,7,8,171,Delivered,2024-10-12,2024-10-21,2024-10-20,RLX-72073828,912.81,0,False
25343,SHP-2025-0025343,25024,30,9,5,158,Delivered,2025-08-13,2025-08-15,2025-08-17,COLD-51438884,1739.02,0,False
25344,SHP-2025-0025344,25025,55,2,2,286,Delivered,2025-01-13,2025-01-14,2025-01-23,TRK-51519353,524.86,0,False
25345,SHP-2025-0025345,25025,33,2,11,65,Delivered,2025-01-14,2025-01-20,2025-01-20,FRT-79468822,770.69,0,False
25346,SHP-2023-0025346,25026,18,9,9,207,Delivered,2023-10-30,2023-11-06,2023-11-06,COLD-81411265,330.32,0,False
25347,SHP-2024-0025347,25027,30,10,4,171,"('In Transit', None)",2024-11-09,2024-11-17,,RLX-37064920,579.23,5,True
25348,SHP-2026-0025348,25028,33,3,3,288,Delivered,2026-01-30,2026-02-05,2026-02-05,FRT-34377940,928.63,0,False
25349,SHP-2025-0025349,25029,33,4,4,95,Delivered,2025-06-29,2025-06-30,2025-06-29,FRT-48473525,376.34,0,False
25350,SHP-2023-0025350,25030,1,5,5,186,Delivered,2023-08-28,2023-09-04,2023-09-04,TRK-55573795,618.42,0,False
25351,SHP-2024-0025351,25031,44,11,11,73,"('Exception', None)",2024-01-23,2024-01-31,,TRK-19372696,661.88,0,False
25352,SHP-2025-0025352,25032,84,11,7,237,Delivered ,2025-11-21,2025-11-22,2025-11-28,,316.11,0,True
25353,SHP-2025-0025353,25032,9,11,7,304,Delivered,2025-11-20,2025-11-28,2025-11-28,RLX-78310419,467.97,4,False
25354,SHP-2023-0025354,25033,27,9,6,288,Delivered ,2023-02-15,2023-02-16,2023-02-27,COLD-53294403,1697.78,0,False
25355,SHP-2023-0025355,25034,30,1,4,70,Delivered,2023-09-11,2023-09-16,2023-09-18,COLD-61514910,395.81,0,False
25356,SHP-2023-0025356,25035,9,6,4,53,Delivered,2023-06-26,2023-06-28,2023-06-27,COLD-15787737,589.09,0,False
25357,SHP-2023-0025357,25036,1,9,9,80,Delivered,2023-08-04,2023-08-08,2023-08-09,FRT-41765527,504.28,0,False
25358,SHP-2023-0025358,25037,26,3,3,6,"('Booked', None)",2023-03-31,2023-04-07,,TRK-39057834,680.65,5,False
25359,SHP-2023-0025359,25038,85,3,3,276,"('Exception', None)",2023-01-27,2023-02-04,,COLD-46460340,313.93,0,False
25360,SHP-2023-0025360,25039,10,5,5,305,Delivered,2023-06-14,2023-06-15,2023-06-20,TRK-91011412,351.25,0,False
25361,SHP-2025-0025361,25040,9,2,10,92,Delivered,2025-09-19,2025-09-21,2025-09-21,COLD-78682506,495.77,0,False
25362,SHP-2023-0025362,25041,69,11,11,227,Delivered,2023-04-15,2023-04-21,2023-04-22,FRT-58603702,484.49,0,False
25363,SHP-2023-0025363,25041,35,11,11,80,Delivered,2023-04-14,2023-04-17,2023-04-21,TRK-86560630,1259.50,0,False
25364,SHP-2025-0025364,25042,55,1,1,235,Delivered,2025-07-13,2025-07-22,2025-07-23,FRT-75957840,453.86,0,False
25365,SHP-2025-0025365,25043,55,10,10,283,"('Booked', None)",2025-03-23,2025-03-26,,COLD-62770565,767.60,0,False
25366,SHP-2023-0025366,25044,55,6,6,283,Delivered,2023-12-18,2023-12-27,2023-12-29,FRT-74420301,500.37,0,False
25367,SHP-2025-0025367,25045,90,5,5,305,Delivered,2025-11-10,2025-11-12,2025-11-13,FRT-67724521,393.83,0,False
25368,SHP-2025-0025368,25046,60,1,5,27,Delivered,2025-07-31,2025-08-09,2025-08-09,COLD-56273930,144.92,6,False
25369,SHP-2023-0025369,25047,26,5,5,21,Delivered,2023-08-16,2023-08-23,2023-08-25,RLX-50561404,918.57,6,False
25370,SHP-2026-0025370,25048,35,4,3,212,Delivered,2026-06-14,2026-06-22,2026-06-21,COLD-45564584,119.59,0,False
25371,SHP-2023-0025371,25049,55,6,5,18,"('Exception', None)",2023-02-26,2023-03-01,,FRT-78571321,312.97,3,False
25372,SHP-2026-0025372,25050,9,8,8,88,Delivered,2026-03-08,2026-03-14,2026-03-13,RLX-53553006,196.69,0,True
25373,SHP-2023-0025373,25051,35,4,3,284,"('Exception', None)",2023-06-28,2023-07-01,,TRK-45314743,151.38,0,False
25374,SHP-2025-0025374,25052,68,11,11,170,"('Booked', None)",2025-01-31,2025-02-03,,FRT-84328678,878.18,0,False
25375,SHP-2025-0025375,25054,36,3,10,277,Delivered,2025-09-02,2025-09-10,2025-09-10,FRT-42310873,827.15,0,False
25376,SHP-2025-0025376,25055,30,2,9,298,"('Exception', None)",2025-06-03,2025-06-10,,FRT-34915176,886.05,0,False
25377,SHP-2025-0025377,25056,84,7,7,298,"('In Transit', None)",2025-09-30,2025-10-03,,RLX-17615816,689.82,6,False
25378,SHP-2025-0025378,25057,40,7,7,232,Delivered,2025-09-27,2025-09-28,2025-10-03,FRT-28207250,769.44,0,False
25379,SHP-2025-0025379,25057,35,7,7,172,Delivered,2025-09-26,2025-10-02,2025-10-03,RLX-22320248,812.14,0,False
25380,SHP-2024-0025380,25058,40,3,3,232,"('Booked', None)",2024-08-13,2024-08-17,,TRK-30390572,375.20,0,False
25381,SHP-2026-0025381,25061,35,11,11,277,Delivered,2026-05-13,2026-05-19,2026-05-20,COLD-37829243,1313.25,0,False
25382,SHP-2026-0025382,25061,44,11,2,34,Delivered,2026-05-13,2026-05-17,2026-05-24,TRK-61270367,887.60,0,False
25383,SHP-2025-0025383,25063,40,1,1,298,Delivered,2025-08-02,2025-08-06,2025-08-05,TRK-95242819,605.47,0,False
25384,SHP-2025-0025384,25064,62,9,2,194,Delivered,2025-11-12,2025-11-17,2025-11-19,FRT-88487220,1271.43,0,False
25385,SHP-2023-0025385,25065,27,6,6,235,Delivered,2023-05-04,2023-05-12,2023-05-12,TRK-20287539,667.79,0,False
25386,SHP-2026-0025386,25066,3,5,7,95,Delivered,2026-06-17,2026-06-26,2026-07-02,COLD-29989819,188.33,0,False
25387,SHP-2026-0025387,25067,68,5,1,166,Delivered,2026-03-14,2026-03-17,2026-03-29,RLX-91972973,270.45,0,True
25388,SHP-2024-0025388,25068,40,6,10,264,Delivered,2024-03-18,2024-03-21,2024-03-21,FRT-58142012,655.91,0,False
25389,SHP-2024-0025389,25068,69,6,6,54,Delivered,2024-03-21,2024-03-22,2024-03-22,COLD-36739398,431.47,0,False
25390,SHP-2024-0025390,25069,10,10,4,232,Delivered,2024-07-19,2024-07-25,2024-07-26,COLD-32018500,223.26,0,False
25391,SHP-2023-0025391,25070,68,11,11,100,Delivered,2023-10-29,2023-11-03,2023-11-10,COLD-39690094,599.12,4,False
25392,SHP-2025-0025392,25071,3,10,2,49,Delivered,2025-05-07,2025-05-11,2025-05-22,FRT-14599753,361.99,0,False
25393,SHP-2025-0025393,25071,68,10,10,100,Delivered,2025-05-05,2025-05-12,2025-05-11,FRT-25396614,276.39,0,False
25394,SHP-2024-0025394,25072,30,9,9,9,Delivered,2024-10-08,2024-10-10,2024-10-18,RLX-18847087,1500.30,0,False
25395,SHP-2024-0025395,25075,55,3,3,177,Delivered,2024-02-28,2024-03-01,2024-02-29,COLD-55747438,554.88,0,False
25396,SHP-2023-0025396,25076,30,5,5,73,"('Booked', None)",2023-09-25,2023-09-27,,RLX-10254106,530.13,0,False
25397,SHP-2024-0025397,25077,68,2,2,49,"('In Transit', None)",2024-07-25,2024-07-27,,COLD-22582716,825.70,0,False
25398,SHP-2025-0025398,25078,27,7,7,302,"('Exception', None)",2025-02-27,2025-03-04,,FRT-75206705,314.78,0,False
25399,SHP-2024-0025399,25079,91,8,7,221,Delivered,2024-12-31,2025-01-05,2025-01-04,FRT-65768923,186.80,0,False
25400,SHP-2023-0025400,25080,55,7,7,92,Delivered,2023-09-29,2023-10-06,2023-10-08,FRT-51240480,333.80,0,False
25401,SHP-2025-0025401,25081,60,4,7,172,Delivered,2025-11-24,2025-12-01,2025-12-11,,154.48,0,False
25402,SHP-2023-0025402,25082,12,2,2,304,Delivered,2023-08-06,2023-08-07,2023-08-16,TRK-97272251,737.13,0,False
25403,SHP-2024-0025403,25083,40,3,3,171,Delivered,2024-03-29,2024-04-03,2024-04-04,TRK-68477920,797.13,0,False
25404,SHP-2023-0025404,25084,26,8,8,237,"('Exception', None)",2023-01-08,2023-01-12,,TRK-19944098,617.01,4,False
25405,SHP-2024-0025405,25085,18,7,7,70,"('In Transit', None)",2024-03-02,2024-03-07,,RLX-50405118,460.62,0,False
25406,SHP-2023-0025406,25087,18,1,1,18,Delivered,2023-02-14,2023-02-22,2023-02-24,RLX-73630007,591.89,0,False
25407,SHP-2025-0025407,25088,80,1,1,217,"('Booked', None)",2025-05-03,2025-05-08,,TRK-21043546,527.07,0,False
25408,SHP-2023-0025408,25089,85,6,6,286,"('Booked', None)",2023-07-21,2023-07-29,,RLX-71743140,226.28,0,False
25409,SHP-2025-0025409,25090,40,3,3,73,"('Exception', None)",2025-11-11,2025-11-19,,RLX-24696826,300.75,0,False
25410,SHP-2023-0025410,25091,84,10,8,158,Delivered,2023-06-03,2023-06-05,2023-06-05,TRK-29303986,268.68,0,False
25411,SHP-2024-0025411,25092,26,7,7,188,"('Exception', None)",2024-10-30,2024-11-04,,COLD-18098747,316.99,0,False
25412,SHP-2025-0025412,25093,74,11,3,141,Delivered,2025-11-24,2025-12-03,2025-12-05,RLX-17682390,994.64,0,False
25413,SHP-2024-0025413,25094,26,3,6,63,"('Booked', None)",2024-06-14,2024-06-21,,TRK-27434783,786.78,6,False
25414,SHP-2023-0025414,25095,69,7,10,288,"('Exception', None)",2023-07-29,2023-08-03,,RLX-35459047,698.52,0,False
25415,SHP-2025-0025415,25096,26,2,11,300,Delivered,2025-06-25,2025-06-27,2025-06-27,FRT-17682101,636.31,0,True
25416,SHP-2025-0025416,25096,12,2,11,132,Delivered,2025-06-24,2025-06-29,2025-07-05,FRT-85286579,657.27,0,False
25417,SHP-2026-0025417,25097,85,7,7,212,Delivered,2026-03-22,2026-03-29,2026-03-28,TRK-72032183,631.67,6,False
25418,SHP-2025-0025418,25099,30,8,4,298,"('In Transit', None)",2025-09-18,2025-09-22,,FRT-62413961,324.07,0,False
25419,SHP-2025-0025419,25099,62,8,8,288,"('Booked', None)",2025-09-18,2025-09-23,,FRT-53429885,648.19,0,False
25420,SHP-2024-0025420,25100,18,1,10,34,"('In Transit', None)",2024-04-07,2024-04-09,,FRT-41462860,126.83,0,False
25421,SHP-2024-0025421,25101,26,7,1,143,Delivered,2024-04-06,2024-04-08,2024-04-10,COLD-93190601,540.19,0,False
25422,SHP-2025-0025422,25102,55,4,2,29,"('Exception', None)",2025-07-20,2025-07-22,,,725.29,0,False
25423,SHP-2026-0025423,25103,69,7,3,9,Delivered,2026-04-29,2026-05-04,2026-05-05,COLD-81752156,128.59,3,False
25424,SHP-2023-0025424,25104,60,11,10,98,Delivered,2023-04-04,2023-04-10,2023-04-11,COLD-22033251,461.23,0,False
25425,SHP-2023-0025425,25105,85,5,5,212,Delivered,2023-07-09,2023-07-14,2023-07-18,TRK-69149843,921.23,0,False
25426,SHP-2025-0025426,25106,68,5,10,305,"('Exception', None)",2025-04-18,2025-04-25,,TRK-91902205,937.24,0,False
25427,SHP-2026-0025427,25107,26,11,11,212,Delivered,2026-01-22,2026-01-29,2026-02-07,FRT-66394280,301.10,0,False
