contract_id,contract_number,customer_id,account_manager_id,contract_tier,contract_status,start_date,end_date_raw,minimum_monthly_commitment,deposit_amount,billing_currency,cancellation_reason
3408,CTR-2024-03408,18,242,Strategic,Expired,2024-09-11,2026-09-11,1000.00,0.00,USD,
3409,CTR-2025-03409,225,108,Standard,Expired,2025-04-19,2027-04-19,500.00,1000.00,USD,
3410,CTR-2025-03410,1909,39,Standard,Cancelled,2025-07-07,2026-07-07,5000.00,2500.00,USD,Unknown
3411,CTR-2025-03411,1846,51,Strategic,Cancelled,2025-01-17,2027-01-17,500.00,500.00,USD,Service unreliability
3412,CTR-2023-03412,1512,262,Spot,Active,2023-04-25,2026-04-24,25000.00,1000.00,USD,
3413,CTR-2023-03413,1243,192,Standard,Active,2023-10-01,2026-09-30,10000.00,500.00,USD,
3414,CTR-2025-03414,1210,252,Standard,Expired,2025-04-03,2028-04-02,25000.00,500.00,USD,
3415,CTR-2024-03415,1917,119,strategic ,Expired,2024-04-22,2027-04-22,2500.00,5000.00,CAD,
3416,CTR-2023-03416,796,30,strategic ,Expired,2023-03-22,2024-03-21,25000.00,500.00,USD,
3417,CTR-2025-03417,2351,146,Strategic,Active,2025-04-15,2026/04/15,10000.00,1000.00,usd,
3418,CTR-2025-03418,654,68,Preferred,Active,2025-06-05,2026-06-05,500.00,5000.00,CAD,
3419,CTR-2024-03419,944,106,Strategic,Expired,2024-12-22,2025-12-22,2500.00,1000.00,USD,
3420,CTR-2023-03420,1291,278,Standard,active,2023-10-11,2024-10-10,25000.00,2500.00,usd,
3421,CTR-2023-03421,2152,156,Spot,Cancelled,2023-04-11,2024-04-10,25000.00,2500.00,CAD,Customer consolidation
3422,CTR-2023-03422,195,218,Strategic,Active,2023-02-21,2024-02-21,25000.00,0.00,EUR,
3423,CTR-2025-03423,712,289,Spot,Cancelled,2025-03-30,2027-03-30,5000.00,5000.00,USD,Price increase
3424,CTR-2024-03424,503,193,Standard,Expired,2024-06-19,16/12/2024,1000.00,10000.00,USD,
3425,CTR-2024-03425,1908,236,strategic ,Active,2024-03-23,2025-03-23,10000.00,1000.00,EUR,
3426,CTR-2024-03426,613,22,Preferred,Expired,2024-12-17,2025-12-17,5000.00,2500.00,USD,
3427,CTR-2024-03427,724,7,strategic ,Active,2024-06-06,2026-06-06,10000.00,2500.00,USD,
3428,CTR-2024-03428,1543,296,Strategic,Active,2024-02-20,2024-08-18,25000.00,5000.00,USD,
3429,CTR-2024-03429,2428,257,Strategic,Expired,2024-10-01,2026-10-01,10000.00,500.00,EUR,
3430,CTR-2024-03430,1980,174,Standard,Active,2024-10-04,2025-04-02,1000.00,0.00,USD,
3431,CTR-2025-03431,1188,22,Preferred,Active,2025-08-11,2027-08-11,2500.00,10000.00,USD,
3432,CTR-2024-03432,937,174,strategic ,Active,2024-03-22,2024-09-18,10000.00,10000.00,USD,
3433,CTR-2024-03433,189,289,Spot,Active,2024-12-04,2027-12-04,5000.00,10000.00,USD,
3434,CTR-2024-03434,2304,140,Standard,Active,2024-05-08,2025-05-08,2500.00,5000.00,USD,
3435,CTR-2023-03435,639,161,Spot,Cancelled,2023-12-13,2026-12-12,5000.00,10000.00,USD,Service unreliability
3436,CTR-2024-03436,475,252,Spot,active,2024-01-14,2025-01-13,10000.00,0.00,EUR,
3437,CTR-2025-03437,1216,187,Standard,Active,2025-04-24,2027-04-24,1000.00,0.00,USD,
3438,CTR-2024-03438,518,310,Strategic,Active,2024-07-30,30/07/2027,25000.00,10000.00,CAD,
3439,CTR-2023-03439,576,14,Preferred,Expired,2023-08-28,2024-02-24,1000.00,500.00,EUR,
3440,CTR-2025-03440,684,243,Spot,Expired,2025-07-07,2028-07-06,25000.00,2500.00,CAD,
3441,CTR-2024-03441,1924,22,Preferred,Expired,2024-01-17,2024-07-15,500.00,10000.00,USD,
3442,CTR-2023-03442,213,146,strategic ,Expired,2023-03-06,05/03/2024,500.00,500.00,USD,
3443,CTR-2023-03443,2454,68,Standard,Expired,2023-12-27,2025-12-26,500.00,10000.00,CAD,
3444,CTR-2023-03444,1374,174,strategic ,Expired,2023-03-26,2024-03-25,500.00,5000.00,USD,
3445,CTR-2024-03445,21,119,Preferred,Active,2024-07-29,2025-07-29,500.00,1000.00,USD,
3446,CTR-2023-03446,2483,234,strategic ,Expired,2023-12-08,2026-12-07,1000.00,10000.00,USD,
3447,CTR-2024-03447,1099,239,Standard,Expired,2024-07-05,2025-07-05,10000.00,1000.00,CAD,
3448,CTR-2024-03448,535,33,Spot,Expired,2024-05-12,2025-05-12,1000.00,500.00,USD,
3449,CTR-2023-03449,857,78,Standard,Active,2023-09-14,2024-09-13,1000.00,0.00,USD,
3450,CTR-2023-03450,1602,165,Strategic,Active,2023-09-15,2024-03-13,5000.00,500.00,CAD,
3451,CTR-2023-03451,1170,239,Preferred,Expired,2023-08-30,2024-08-29,5000.00,10000.00,USD,
3452,CTR-2025-03452,1954,156,Standard,Active,2025-05-29,2027-05-29,10000.00,0.00,USD,
3453,CTR-2025-03453,2051,147,Spot,Suspended,2025-09-22,2027-09-22,10000.00,2500.00,USD,
3454,CTR-2024-03454,1601,191,strategic ,Cancelled,2024-08-14,2026-08-14,5000.00,500.00,USD, 
3455,CTR-2023-03455,398,108,Strategic,Active,2023-07-25,2024-01-21,1000.00,10000.00,USD,
3456,CTR-2024-03456,2259,248,Standard,active,2024-12-01,2027-12-01,25000.00,1000.00,USD,
3457,CTR-2025-03457,20,14,Standard,Cancelled,2025-01-14,2027-01-14,1000.00,2500.00,USD,Customer consolidation
3458,CTR-2024-03458,1309,140,Spot,Expired,2024-08-01,2027-08-01,2500.00,10000.00,EUR,
3459,CTR-2024-03459,2032,262,Preferred,Active,2024-07-29,2026-07-29,2500.00,0.00,USD,
3460,CTR-2023-03460,1730,128,Standard,Active,2023-10-10,2026-10-09,2500.00,2500.00,USD,
3461,CTR-2025-03461,112,64,Spot,Expired,2025-02-09,09/02/2026,25000.00,0.00,USD,
3462,CTR-2024-03462,579,14,Standard,Active,2024-04-10,2025-04-10,1000.00,500.00,USD,
3463,CTR-2024-03463,2013,252,Spot,Active,2024-09-13,9/13/2027,10000.00,5000.00,USD,
3464,CTR-2023-03464,1166,299,Spot,Expired,2023-03-17,2025/03/16,10000.00,500.00,USD,
3465,CTR-2025-03465,398,64,Spot,Active,2025-05-11,2026-05-11,5000.00,5000.00,GBP,
3466,CTR-2024-03466,1629,296,Strategic,Expired,2024-08-18,2025-02-14,2500.00,1000.00,GBP,
3467,CTR-2025-03467,761,149,Spot,Expired,2025-01-09,2025-07-08,500.00,10000.00,CAD,
3468,CTR-2025-03468,1917,210,Spot,Active,2025-05-06,2028-05-05,10000.00,0.00,usd,
3469,CTR-2024-03469,2329,240,Strategic,Cancelled,2024-05-18,2025-05-18,1000.00,10000.00,USD,Moved to competitor
3470,CTR-2025-03470,1285,220,Standard,active,2025-02-25,2026-02-25,500.00,2500.00,usd,
3471,CTR-2025-03471,2337,278,Strategic,Cancelled,2025-09-19,2026-09-19,500.00,10000.00,EUR,Customer consolidation
3472,CTR-2024-03472,2253,146,Spot,Active,2024-03-04,2025-03-04,1000.00,1000.00,usd,
3473,CTR-2025-03473,1721,210,strategic ,Active,2025-07-02,2026-07-02,1000.00,0.00,USD,
3474,CTR-2024-03474,917,241,Strategic,Active,2024-10-12,2025-10-12,25000.00,5000.00,USD,
3475,CTR-2024-03475,1310,67,Spot,Active,2024-12-10,2025-12-10,10000.00,5000.00,USD,
3476,CTR-2023-03476,2343,105,Preferred,active,2023-11-19,11/18/2024,25000.00,2500.00,USD,
3477,CTR-2023-03477,2052,128,strategic ,Expired,2023-01-09,08/01/2026,5000.00,5000.00,usd,
3478,CTR-2023-03478,274,190,Strategic,Active,2023-04-15,2024-04-14,500.00,5000.00,USD,
3479,CTR-2023-03479,2291,257,Preferred,Cancelled,2023-12-12,2026-12-11,1000.00,5000.00,USD,Service unreliability
3480,CTR-2024-03480,1333,248,Standard,Suspended,2024-04-11,2027-04-11,10000.00,1000.00,EUR,
3481,CTR-2023-03481,1585,296,Preferred,Active,2023-11-02,2026-11-01,25000.00,0.00,CAD,
3482,CTR-2023-03482,77,19,Preferred,Active,2023-08-01,2024-07-31,2500.00,5000.00,USD,
3483,CTR-2023-03483,1894,57,Standard,Cancelled,2023-08-17,2025-08-16,500.00,10000.00,USD,Price increase
3484,CTR-2024-03484,2489,192,Standard,Active,2024-04-30,2026-04-30,500.00,1000.00,USD,
3485,CTR-2025-03485,1764,193,strategic ,Cancelled,2025-07-15,2026-07-15,5000.00,1000.00,USD,Unknown
3486,CTR-2024-03486,2229,210,Preferred,Active,2024-04-14,2026-04-14,500.00,2500.00,USD,
3487,CTR-2023-03487,1310,161,strategic ,active,2023-11-30,2024-11-29,10000.00,1000.00,USD,
3488,CTR-2025-03488,816,245,Strategic,Active,2025-09-30,2026-09-30,2500.00,10000.00,USD,
3489,CTR-2024-03489,1728,82,Preferred,Cancelled,2024-12-19,2027-12-19,2500.00,0.00,USD,Service unreliability
3490,CTR-2023-03490,1260,128,Preferred,Expired,2023-06-19,18/06/2024,2500.00,500.00,USD,
3491,CTR-2025-03491,1937,296,Standard,Active,2025-04-20,2026-04-20,10000.00,10000.00,USD,
3492,CTR-2024-03492,1478,241,Preferred,Active,2024-10-09,2026-10-09,5000.00,10000.00,EUR,
3493,CTR-2024-03493,939,149,strategic ,Cancelled,2024-12-13,2027-12-13,5000.00,5000.00,USD,Moved to competitor
3494,CTR-2025-03494,371,241,strategic ,Cancelled,2025-05-18,2026-05-18,1000.00,1000.00,USD,Unknown
3495,CTR-2024-03495,1669,161,Strategic,Active,2024-08-12,2025-08-12,2500.00,500.00,USD,
3496,CTR-2023-03496,118,19,Spot,Active,2023-04-23,4/22/2026,10000.00,5000.00,USD,
3497,CTR-2024-03497,1121,161,Spot,Active,2024-02-15,2027-02-14,1000.00,0.00,USD,
3498,CTR-2023-03498,653,257,Spot,Active,2023-01-01,2024-01-01,5000.00,5000.00,USD,
3499,CTR-2024-03499,2045,190,strategic ,Active,2024-07-25,2025-07-25,2500.00,5000.00,USD,
3500,CTR-2025-03500,514,192,strategic ,Cancelled,2025-01-22,2025-07-21,5000.00,5000.00,USD,Price increase
3501,CTR-2023-03501,1230,12,Spot,Expired,2023-12-22,2024-12-21,2500.00,10000.00,EUR,
3502,CTR-2025-03502,2251,258,strategic ,Cancelled,2025-01-27,2027-01-27,500.00,500.00,CAD,Moved to competitor
3503,CTR-2025-03503,1853,156,strategic ,active,2025-08-02,2026-08-02,10000.00,500.00,CAD,
3504,CTR-2023-03504,1782,121,Preferred,active,2023-08-26,8/25/2024,2500.00,0.00,usd,
3505,CTR-2024-03505,1676,179,strategic ,Active,2024-09-17,2025-09-17,10000.00,10000.00,USD,
3506,CTR-2024-03506,289,15,strategic ,Active,2024-05-12,12/05/2025,5000.00,0.00,USD,
3507,CTR-2024-03507,1793,240,strategic ,Active,2024-03-28,2024-09-24,10000.00,0.00,USD,
3508,CTR-2023-03508,142,51,Preferred,active,2023-10-16,2024-10-15,5000.00,5000.00,EUR,
3509,CTR-2023-03509,108,161,Preferred,Active,2023-02-04,2023-08-03,2500.00,5000.00,USD,
3510,CTR-2023-03510,2395,245,Strategic,Active,2023-09-09,2025-09-08,500.00,1000.00,EUR,
3511,CTR-2023-03511,1211,183,Spot,Active,2023-01-16,2026-01-15,2500.00,1000.00,USD,
3512,CTR-2025-03512,2061,310,Standard,Active,2025-03-22,2027-03-22,25000.00,5000.00,USD,
3513,CTR-2025-03513,1088,147,Standard,Active,2025-08-13,2026-02-09,10000.00,1000.00,USD,
3514,CTR-2024-03514,82,249,Standard,Active,2024-02-07,2024-08-05,1000.00,2500.00,USD,
3515,CTR-2023-03515,1953,296,Strategic,Suspended,2023-12-15,2024-12-14,5000.00,5000.00,USD,
3516,CTR-2025-03516,447,245,Strategic,Active,2025-10-04,2027-10-04,500.00,0.00,USD,
3517,CTR-2023-03517,543,152,Preferred,Expired,2023-01-19,2024-01-19,25000.00,500.00,USD,
3518,CTR-2025-03518,694,248,Preferred,Expired,2025-01-13,2026-01-13,10000.00,0.00,USD,
3519,CTR-2025-03519,1939,289,Spot,Expired,2025-08-09,2027-08-09,2500.00,2500.00,EUR,
3520,CTR-2023-03520,2432,149,strategic ,Expired,2023-03-14,2024-03-13,10000.00,1000.00,USD,
3521,CTR-2024-03521,531,192,Standard,active,2024-02-20,2027-02-19,10000.00,1000.00,USD,
3522,CTR-2025-03522,349,82,Spot,active,2025-09-09,2026-09-09,5000.00,10000.00,USD,
3523,CTR-2025-03523,318,190,Strategic,Expired,2025-01-04,2025-07-03,2500.00,10000.00,USD,
3524,CTR-2024-03524,1741,236,Strategic,active,2024-12-05,2025-12-05,5000.00,5000.00,GBP,
3525,CTR-2024-03525,229,257,Strategic,Expired,2024-09-26,2025-09-26,5000.00,10000.00,USD,
3526,CTR-2024-03526,55,108,Spot,Cancelled,2024-09-16,2026-09-16,500.00,0.00,CAD,Customer consolidation
3527,CTR-2024-03527,908,278,strategic ,Active,2024-06-17,2026-06-17,1000.00,5000.00,USD,
3528,CTR-2024-03528,1191,147,Strategic,Active,2024-12-27,2025-12-27,2500.00,2500.00,USD,
3529,CTR-2024-03529,539,231,Preferred,Active,2024-07-25,2025-07-25,2500.00,1000.00,USD,
3530,CTR-2025-03530,1239,140,Strategic,Expired,2025-06-20,2028-06-19,500.00,10000.00,USD,
3531,CTR-2025-03531,1395,191,Standard,Active,2025-02-15,2026-02-15,2500.00,1000.00,GBP,
3532,CTR-2023-03532,1682,190,Spot,Active,2023-11-05,2024-05-03,25000.00,500.00,USD,
3533,CTR-2023-03533,958,12,Standard,Active,2023-07-19,2024-01-15,2500.00,2500.00,USD,
3534,CTR-2023-03534,225,249,Strategic,Expired,2023-06-11,2024-06-10,2500.00,10000.00,USD,
3535,CTR-2025-03535,1741,193,Strategic,Cancelled,2025-10-10,2028-10-09,10000.00,1000.00,USD,Unknown
3536,CTR-2023-03536,1401,69,Preferred,Active,2023-09-24,2024-09-23,2500.00,2500.00,USD,
3537,CTR-2024-03537,1098,67,Strategic,Active,2024-08-26,2027-08-26,10000.00,1000.00,USD,
3538,CTR-2024-03538,2400,190,Standard,Expired,2024-04-07,2024/10/04,2500.00,10000.00,USD,
3539,CTR-2024-03539,209,39,Spot,Active,2024-12-04,12/4/2025,500.00,5000.00,USD,
3540,CTR-2024-03540,2268,79,Spot,active,2024-08-23,2025-02-19,1000.00,5000.00,USD,
3541,CTR-2025-03541,1325,121,Strategic,Expired,2025-09-01,2026-09-01,5000.00,1000.00,CAD,
3542,CTR-2024-03542,1420,226,Standard,Active,2024-03-28,2027-03-28,25000.00,10000.00,EUR,
3543,CTR-2023-03543,1580,243,Strategic,active,2023-08-21,2025-08-20,5000.00,10000.00,USD,
3544,CTR-2025-03544,2409,128,Strategic,Active,2025-09-12,2028-09-11,5000.00,0.00,USD,
3545,CTR-2025-03545,418,191,Preferred,Expired,2025-03-02,2028-03-01,5000.00,10000.00,USD,
3546,CTR-2025-03546,1610,240,Preferred,Expired,2025-06-16,16/06/2027,5000.00,10000.00,EUR,
3547,CTR-2025-03547,1365,64,Standard,Active,2025-10-01,2026-10-01,10000.00,500.00,usd,
3548,CTR-2025-03548,852,26,strategic ,Active,2025-07-15,2026-07-15,25000.00,500.00,USD,
3549,CTR-2023-03549,1086,245,Strategic,Active,2023-03-22, 2025-03-21 ,10000.00,10000.00,USD,
3550,CTR-2024-03550,762,19,Strategic,Active,2024-07-09,7/9/2025,2500.00,1000.00,EUR,
3551,CTR-2024-03551,1510,267,Standard,Active,2024-08-16,2025-02-12,2500.00,500.00,USD,
3552,CTR-2025-03552,1935,252,Strategic,Active,2025-09-09,2026-03-08,2500.00,5000.00,USD,
3553,CTR-2024-03553,1281,299,Strategic,Expired,2024-11-05,2025-11-05,1000.00,2500.00,USD,
3554,CTR-2024-03554,73,74,Strategic,Active,2024-06-09,06/12/2024,10000.00,5000.00,USD,
3555,CTR-2024-03555,1108,190,Standard,Active,2024-03-30,2024-09-26,2500.00,500.00,usd,
3556,CTR-2024-03556,517,290,Preferred,Expired,2024-09-07,2025-09-07,1000.00,0.00,USD,
3557,CTR-2023-03557,388,121,strategic ,Active,2023-08-25,2024-08-24,2500.00,10000.00,USD,
3558,CTR-2025-03558,845,146,Spot,Active,2025-05-03,2028-05-02,1000.00,2500.00,USD,
3559,CTR-2024-03559,1768,83,Spot,Active,2024-08-08,2025-08-08,2500.00,500.00,USD,
3560,CTR-2024-03560,598,64,Preferred,Expired,2024-11-09,2025-11-09,1000.00,5000.00,USD,
3561,CTR-2025-03561,1519,278,Standard,Suspended,2025-02-23,2026-02-23,25000.00,5000.00,EUR,
3562,CTR-2023-03562,1886,121,Spot,Active,2023-04-14,2023/10/11,5000.00,1000.00,USD,
3563,CTR-2025-03563,133,236,Preferred,Expired,2025-06-15,2028-06-14,10000.00,10000.00,USD,
3564,CTR-2025-03564,1379,30,Preferred,Active,2025-09-04,2028-09-03,10000.00,2500.00,CAD,
3565,CTR-2024-03565,916,12,Preferred,Active,2024-02-23,2025-02-22,2500.00,10000.00,USD,
3566,CTR-2024-03566,1625,128,Strategic,active,2024-12-07,2025-12-07,2500.00,10000.00,USD,
3567,CTR-2024-03567,2022,218,Preferred,Active,2024-03-28,2025-03-28,1000.00,500.00,USD,
3568,CTR-2023-03568,1112,191,Standard,Active,2023-02-27,2023-08-26,1000.00,5000.00,USD,
3569,CTR-2025-03569,1617,201,Standard,Cancelled,2025-03-13,2026-03-13,500.00,500.00,USD,Unknown
3570,CTR-2023-03570,896,51,Preferred,Active,2023-04-14,2024-04-13,25000.00,10000.00,USD,
3571,CTR-2024-03571,986,290,Preferred,Active,2024-10-01,2025-10-01,10000.00,10000.00,USD,
3572,CTR-2024-03572,536,249,Standard,Suspended,2024-11-09,2025-11-09,25000.00,10000.00,USD,
3573,CTR-2023-03573,296,187,Preferred,Expired,2023-10-26,2024-10-25,5000.00,0.00,USD,
3574,CTR-2024-03574,1649,190,Standard,active,2024-03-19,2024-09-15,500.00,5000.00,EUR,
3575,CTR-2024-03575,763,30,Standard,Active,2024-11-28,2025-11-28,1000.00,10000.00,USD,
3576,CTR-2024-03576,300,15,strategic ,Cancelled,2024-03-05,2025-03-05,10000.00,0.00,USD, 
3577,CTR-2025-03577,837,165,Spot,Cancelled,2025-03-10,2028-03-09,2500.00,10000.00,GBP,Price increase
3578,CTR-2025-03578,1212,30,strategic ,Expired,2025-09-26,2026-09-26,500.00,2500.00,USD,
3579,CTR-2025-03579,490,69,Preferred,Active,2025-02-22,2028-02-22,2500.00,1000.00,GBP,
3580,CTR-2024-03580,1494,201,strategic ,Expired,2024-09-29,2025-09-29,1000.00,10000.00,USD,
3581,CTR-2025-03581,2430,273,Standard,Cancelled,2025-06-27,2025-12-24,2500.00,5000.00,USD,Price increase
3582,CTR-2025-03582,278,278,strategic ,Active,2025-02-18,2026-02-18,25000.00,5000.00,GBP,
3583,CTR-2025-03583,2134,51,Preferred,Cancelled,2025-04-03,2026-04-03,25000.00,5000.00,USD,Unknown
3584,CTR-2024-03584,1330,269,Strategic,Active,2024-03-11,2025/03/11,25000.00,1000.00,usd,
3585,CTR-2023-03585,1867,258,Standard,Active,2023-05-16,2025/05/15,2500.00,2500.00,USD,
3586,CTR-2025-03586,435,39,Strategic,Cancelled,2025-09-02,2028-09-01,5000.00,1000.00,USD,Unknown
3587,CTR-2024-03587,202,105,Standard,Suspended,2024-02-02,2026-02-01,2500.00,2500.00,CAD,
3588,CTR-2025-03588,2198,296,Preferred,Active,2025-10-01,2026-03-30,2500.00,1000.00,USD,
3589,CTR-2024-03589,319,179,Standard,Active,2024-12-24,2026-12-24,2500.00,0.00,EUR,
3590,CTR-2025-03590,654,192,Spot,Active,2025-07-17,2028-07-16,500.00,10000.00,USD,
3591,CTR-2025-03591,1574,242,Standard,Cancelled,2025-08-30,2026-08-30,10000.00,10000.00,CAD, 
3592,CTR-2024-03592,920,106,Standard,Active,2024-03-16,3/16/2026,500.00,0.00,USD,
3593,CTR-2025-03593,955,280,Standard,Active,2025-09-26,2028-09-25,10000.00,0.00,USD,
3594,CTR-2023-03594,660,241,Strategic,Active,2023-02-20,2024-02-20,1000.00,10000.00,USD,
3595,CTR-2024-03595,822,152,Strategic,Active,2024-01-14,2025-01-13,500.00,1000.00,GBP,
3596,CTR-2023-03596,1241,7,Strategic,Suspended,2023-10-28,2026-10-27,1000.00,0.00,USD,
3597,CTR-2025-03597,1956,57,Standard,Active,2025-10-09,2026/10/09,2500.00,10000.00,USD,
3598,CTR-2025-03598,237,258,Spot,Expired,2025-02-22,2025-08-21,2500.00,1000.00,GBP,
3599,CTR-2024-03599,50,193,Strategic,Active,2024-09-09, 2026-09-09 ,2500.00,500.00,USD,
3600,CTR-2024-03600,289,106,Spot,Expired,2024-07-29,2025-07-29,1000.00,5000.00,USD,
3601,CTR-2024-03601,1229,20,Strategic,Expired,2024-09-08,2025-09-08,10000.00,5000.00,CAD,
3602,CTR-2025-03602,941,241,Preferred,Active,2025-02-07,2025-08-06,25000.00,5000.00,USD,
3603,CTR-2024-03603,1496,30,Preferred,Active,2024-02-13,2024-08-11,500.00,5000.00,USD,
3604,CTR-2024-03604,2122,273,Preferred,Suspended,2024-12-09,2025-06-07,25000.00,10000.00,USD,
3605,CTR-2025-03605,2234,249,Spot,Expired,2025-05-25,24/05/2028,25000.00,10000.00,usd,
3606,CTR-2023-03606,1798,226,Preferred,Expired,2023-10-12,2025-10-11,25000.00,0.00,USD,
3607,CTR-2025-03607,97,242,Standard,Cancelled,2025-07-31,2027-07-31,1000.00,1000.00,CAD,Moved to competitor
3608,CTR-2023-03608,795,83,strategic ,Active,2023-01-01,2023-06-30,500.00,10000.00,USD,
3609,CTR-2025-03609,1099,201,strategic ,Expired,2025-04-27,2025-10-24,5000.00,0.00,USD,
3610,CTR-2025-03610,1823,296,Preferred,Active,2025-08-07,2027-08-07,25000.00,0.00,USD,
3611,CTR-2025-03611,1659,241,Strategic,Active,2025-10-11,2026-10-11,500.00,0.00,GBP,
3612,CTR-2023-03612,125,210,Preferred,Expired,2023-02-02,2024-02-02,10000.00,10000.00,EUR,
3613,CTR-2024-03613,976,14,Preferred,Active,2024-12-28,2026-12-28,500.00,5000.00,USD,
3614,CTR-2023-03614,749,33,Strategic,Cancelled,2023-04-24,2023-10-21,2500.00,5000.00,USD,Moved to competitor
3615,CTR-2024-03615,311,140,Standard,Active,2024-11-16,2025-11-16,1000.00,5000.00,EUR,
3616,CTR-2025-03616,1979,67,Standard,Active,2025-09-17,2028-09-16,5000.00,500.00,USD,
3617,CTR-2024-03617,736,14,Preferred,Suspended,2024-04-29,2025-04-29,500.00,0.00,USD,
3618,CTR-2023-03618,560,119,strategic ,active,2023-11-10,2024/05/08,10000.00,0.00,USD,
3619,CTR-2025-03619,1891,262,Strategic,Active,2025-05-20,2026-05-20,1000.00,1000.00,USD,
3620,CTR-2023-03620,506,15,Preferred,Expired,2023-08-01,2026-07-31,1000.00,10000.00,USD,
3621,CTR-2024-03621,2493,7,Preferred,Active,2024-01-20,2027-01-19,1000.00,2500.00,USD,
3622,CTR-2025-03622,1342,64,Preferred,Expired,2025-09-15,2026-09-15,5000.00,1000.00,USD,
3623,CTR-2024-03623,75,258,Standard,Active,2024-08-15,2025-02-11,1000.00,500.00,USD,
3624,CTR-2023-03624,623,41,Spot,Active,2023-05-10,2026-05-09,2500.00,5000.00,USD,
3625,CTR-2025-03625,2329,51,Standard,Active,2025-01-19,2025-07-18,500.00,1000.00,USD,
3626,CTR-2023-03626,2458,280,Strategic,active,2023-06-24,6/23/2024,1000.00,10000.00,USD,
3627,CTR-2024-03627,576,278,strategic ,Expired,2024-05-21,2024-11-17,5000.00,2500.00,USD,
3628,CTR-2024-03628,2295,33,Standard,Suspended,2024-09-04,2025-09-04,10000.00,1000.00,USD,
3629,CTR-2024-03629,1268,258,Preferred,active,2024-10-19,2025-04-17,10000.00,500.00,USD,
3630,CTR-2025-03630,904,22,strategic ,Active,2025-10-04,04/10/2027,2500.00,5000.00,USD,
3631,CTR-2025-03631,506,60,strategic ,Active,2025-05-08,2026-05-08,1000.00,500.00,USD,
3632,CTR-2024-03632,1922,39,Standard,Suspended,2024-11-18,2025-05-17,5000.00,0.00,GBP,
3633,CTR-2023-03633,1215,296,Standard,Cancelled,2023-03-20,2024-03-19,1000.00,5000.00,CAD,Service unreliability
3634,CTR-2023-03634,1021,64,Standard,Active,2023-12-07, 2024-12-06 ,1000.00,10000.00,USD,
3635,CTR-2025-03635,25,262,Spot,Active,2025-06-08,2027-06-08,1000.00,5000.00,GBP,
3636,CTR-2023-03636,537,193,strategic ,Active,2023-02-21,2024-02-21,25000.00,1000.00,EUR,
3637,CTR-2023-03637,568,20,Standard,Active,2023-12-16,2024-12-15,2500.00,1000.00,CAD,
3638,CTR-2023-03638,2032,249,Standard,Active,2023-04-13,2024-04-12,25000.00,1000.00,USD,
3639,CTR-2023-03639,2342,140,Standard,Expired,2023-10-20,2025-10-19,25000.00,10000.00,USD,
3640,CTR-2024-03640,1896,278,Standard,Active,2024-05-21,2025-05-21,2500.00,1000.00,CAD,
3641,CTR-2025-03641,1486,12,Standard,Active,2025-04-05,2025-10-02,1000.00,10000.00,USD,
3642,CTR-2024-03642,937,33,Standard,Active,2024-08-17,2026-08-17,25000.00,2500.00,USD,
3643,CTR-2025-03643,426,295,Preferred,Active,2025-06-25,2026-06-25,10000.00,1000.00,USD,
3644,CTR-2025-03644,542,156,Strategic,Active,2025-02-22,2026-02-22,500.00,5000.00,USD,
3645,CTR-2025-03645,1965,187,strategic ,Active,2025-01-20,7/19/2025,1000.00,2500.00,usd,
3646,CTR-2023-03646,531,140,Strategic,Active,2023-08-14,2025/08/13,2500.00,5000.00,USD,
3647,CTR-2024-03647,1734,19,Strategic,Active,2024-03-22,2024-09-18,25000.00,2500.00,USD,
3648,CTR-2023-03648,95,210,Preferred,Active,2023-01-26,2023-07-25,500.00,10000.00,USD,
3649,CTR-2023-03649,547,280,Spot,Expired,2023-08-17,2024-08-16,5000.00,5000.00,USD,
3650,CTR-2023-03650,2357,220,Standard,Active,2023-09-30,2024-09-29,2500.00,10000.00,USD,
3651,CTR-2023-03651,1395,234,Standard,Active,2023-02-15,2024-02-15,2500.00,5000.00,USD,
3652,CTR-2023-03652,601,39,strategic ,Cancelled,2023-11-15,2024-11-14,500.00,10000.00,USD,Price increase
3653,CTR-2024-03653,2252,210,strategic ,Cancelled,2024-12-07,2025/12/07,5000.00,2500.00,GBP,Service unreliability
